"GeneID"	"N4wkGK1"	"N4wkGK2"	"N4wkGK3"	"N4wkGK4"	"N4wkGK5"	"N8wkGK1"	"N8wkGK2"	"N8wkGK3"	"N8wkGK4"	"N8wkGK5"	"N12wkGK1"	"N12wkGK2"	"N12wkGK3"	"N12wkGK4"	"N12wkGK5"	"N16wkGK1"	"N16wkGK2"	"N16wkGK3"	"N16wkGK4"	"N16wkGK5"	"N20wkGK1"	"N20wkGK2"	"N20wkGK3"	"N20wkGK4"	"N20wkGK5"
192258	9.47904	5.01454	12.9152	10.4578	10.0219	6.12376	15.5164	2.77774	34.4738	28.5895	9.9735	13.1691	12.1579	21.7272	14.8682	23.6315	15.5657	14.2837	13.1981	17.591	24.8196	26.1156	24.5014	11.8139	14.0617
170580	237.198	137.619	221.123	148.681	80.7361	128.256	47.4183	53.9436	77.2296	94.4782	99.0378	103.005	112.329	126.303	86.3854	119.118	120.959	99.1755	136.038	121.855	139.458	135.632	171.577	121.132	163.646
25048	2469.97	2224.31	2198.95	2503.79	2120.35	1669.4	1818.81	1834.48	1651.86	1836.04	1578.26	1794.87	1843.19	1694.41	1788.86	1793.07	1828.55	1722.52	1712.46	1762.2	1706.17	1894.7	1876.41	1727.46	1997.07
29580	1096.082	1156.409	1168.815	1105.128	1095.9465	758.5145	945.0595	776.2945	877.7375	862.166	782.5385	973.8085	739.4035	833.197	903.089	709.8615	852.5565	830.267	857.18	782.048	1036.7295	725.4315	745.564	1093.557	800.303
298517	290.0705	259.28175	235.47035	259.448435	226.90875	249.4407	254.4146	261.0626	226.18055	259.018	228.57325	254.6445	264.40705	266.7544	254.42315	240.0059	231.6172	252.50895	190.2763	238.0734	243.68475	241.384	260.88335	273.32295	265.4723
100362324	614.064	602.671	632.344	500.737	680.856	605.473	455.767	500.37	476.795	542.032	486.959	649.865	610.032	704.109	619.774	528.07	483.136	547.025	410.247	507.185	564.646	494.778	443.929	643.292	532.536
65039	6.34794	15.5442	14.1051	13.67	12.6356	11.3269	15.1451	6.76778	14.3687	12.0099	15.0131	13.647	1.69467	15.8874	11.0745	6.87305	23.9841	27.4612	22.4972	14.1648	15.0596	14.6826	12.5028	13.9143	30.7567
140665	16.2755	31.796	34.6045	39.8685	26.4941	21.8924	17.3783	20.9678	43.2247	39.8024	41.9034	26.3226	16.8516	24.6731	28.6547	37.5961	18.8585	27.2998	22.089	19.9823	27.2947	14.1773	14.7446	28.1102	25.4221
25351	4506.55	4361.44	4174.84	4593.02	3688.44	4226.15	3984.78	5014.4	3994.52	4440.25	4944.9	5052.34	4661.25	4485.13	4456.31	5400.28	4737.87	4274.44	4949	4517.07	4953.67	4877.25	4708.79	4768.56	5014.19
85492	1427.2	1480.08	1481.42	1513.43	1467.19	1442.08	1415.98	1169.03	1316.32	1442.77	1208.53	1152.73	1343.07	1176.78	1379.83	1331.11	1302.74	1114.61	1219.24	1221.81	1306.89	1437.36	1353.88	1299.68	1243.78
293645	95.90495	87.3776	101.28735	74.27825	93.3876	108.378	103.6239	75.3803	79.61515	99.7078	93.45415	84.25165	115.4115	98.07805	83.8252	100.5052	103.3794	78.36635	83.36235	101.924	84.88985	76.6061	105.80895	84.1789	94.55645
294673	229.108	238.3205	225.9965	231.4285	198.7435	169.3355	168.738	179.7075	170.9995	187.7575	220.6035	190.4895	199.2115	239.3425	210.0835	200.268	205.63	207.453	221.816	210.727	215.326	219.871	244.1275	190.005	210.3375
84489	29.7791	25.6477	33.4632	41.4473	35.8172	59.0764	50.3029	39.3414	49.7893	52.6726	24.0367	37.7782	23.6553	30.3603	28.4454	47.7782	59.1721	44.796	55.9535	44.6681	44.2908	79.3496	42.7469	50.7843	60.0058
306487	273.77475	268.90385	276.046525	267.8854	326.839325	313.232375	286.24775	249.803525	299.58025	268.4098	315.04	263.097	293.4969	300.32185	300.325225	303.49825	309.27365	324.5321	319.901025	316.3171	332.288775	298.242175	342.760875	300.53755	297.049925
117045	564.16185	516.62245	496.9936	428.97925	430.3994	436.7972	473.213	395.1044	422.300245	407.2412	412.56215	419.12117	425.212395	450.5307	437.23535	454.34505	430.12005	420.3209	412.54445	439.72595	485.427605	420.2197	524.96725	444.70675	535.3995
363452	348.666	352.994	354.606	354.444	382.043	298.417	355.919	365.667	425.507	349.861	379.709	400.982	382.381	350.635	342.642	391.305	364.401	421.588	431.423	378.493	331.672	374.977	346.893	390.294	341.889
287709	256.138	295.166	256.287	316.967	358.764	283.841	325.337	348.748	238.629	280.992	223.596	159.716	259.479	210.499	176.661	232.574	257.691	220.788	225.149	223.032	285.113	221.525	242.756	284.731	214.343
396527	3987.1	4245.53	3979.59	4421.605	3367.155	2850.585	3042.945	3495.96	2856.93	2986.445	2939.52	2613.405	2749.295	2514.855	3131.155	3826.205	3484.32	3484.76	3407.57	3600.89	3249.695	3534.83	3492.38	3347.495	3632.485
313219	108.157	176.794	169.319	126.921	198.638	122.801	150.57	153.045	125.16	119.831	169.677	193.495	152.418	140.896	115.339	128.166	128.729	134.311	134.719	140.978	153.87	154.724	186.956	172.001	150.514
29473	1390.271	1692.0275	1352.3025	1966.8595	1485.574	2071.699	1901.688	2030.108	1925.07	1171.3085	2047.7315	937.9445	1037.578	1771.4945	1413.7995	849.0075	1463.9175	1570.773	1139.832	1584.758	2344.209	1623.845	1678.1265	2474.5535	1557.5675
500555	107.754	65.2063	119.588	109.467	107.734	98.9717	79.1925	76.1004	92.7375	73.1286	113.224	81.2278	86.6788	78.2964	92.4512	105.753	115.081	89.0736	93.1385	63.3394	91.0191	100.895	61.4448	111.282	69.8445
295325	7.58064	12.225369	10.680488	7.26242575	10.13074325	8.97830525	11.62704	6.699941	13.0481025	14.3542675	10.628325	9.9864325	10.99049	14.3862505	12.7640275	9.20861725	16.489675	15.916505	9.4624115	12.50647025	16.19610975	18.219845	19.4939925	14.373119	20.2946025
309760	6.20808	2.41122	5.20076	2.39907	4.42187	10.2535	1.03306	1.04791	6.99113	1.17132	4.03591	1.84911	8.11661	6.73532	0.691462	1.25335	1.15886	2.09665	10.1319	2.75066	1.67991	33.5289	16.302	1.37292	5.7676
499933	31.1168	33.6634	47.7866	32.4618	19.6721	21.3048	21.1518	6.63694	10.8391	15.8967	29.078	9.81446	13.5579	20.6371	6.01304	24.9952	19.5095	18.4733	29.6244	9.12056	4.42377	21.3828	5.36631	4.72001	5.8024
29722	37.5785	83.8453	58.2589	48.7413	50.8032	26.7271	62.579	52.8257	43.3265	68.8363	47.5639	50.5205	47.7961	49.5042	47.3743	47.0102	102.652	71.0142	68.0753	52.9445	96.6159	42.6509	76.1174	45.0898	63.2482
60323	279.766	305.198	287.668	267.751	343.674	343.798	378.362	433.575	383.46	337.716	368.932	350.02	316.385	372.656	323.506	431.326	362.541	408.291	436.95	336.341	275.871	182.683	208.107	317.723	181.843
290666	128.84	158.196	169.456	126.233	143.928	117.02	116.969	100.717	100.11	98.4092	122.074	91.9761	95.3409	112.976	110.391	130.892	120.9	123.446	97.5762	117.901	127.573	123.29	91.735	108.949	95.8489
316663	12.7416	1.56333	17.6684	2.48928	23.1715	17.5622	2.2781	5.96083	21.7396	24.1739	13.4057	12.7039	11.6768	14.1108	17.6494	2.5232	3.66926	31.7468	3.9909	11.9201	5.58775	12.5594	22.5609	14.8029	12.3124
301517	2606.04	2782.11	2342.85	2765.44	2325.79	1878.41	1846.37	2221.1	1842.79	2165.55	2149.83	1866.34	1916.7	1936.46	2170.49	2377.49	2315.13	2262.81	2209.3	2086.36	2245.91	1838.96	1697.43	2118.73	1919.94
303353	779.7874	705.50158	720.4419	749.3992	713.28658	738.49622	708.042315	609.991635	687.08835	735.652015	751.784155	832.896595	827.76749	735.018485	795.95129	750.429645	816.8542	778.973415	704.744485	839.73103	733.91325	909.983635	899.24814	743.594705	913.19166
294141	482.555	495.883	481.355	477.706	474.175	415.88	417.673	418.662	381.459	416.394	335.329	368.213	416.308	436.437	385.473	382.895	378.416	385.403	304.342	330.236	393.298	305.311	367.132	361.956	324.192
113960	96.93645	98.8493	95.8435	104.23995	106.08275	128.6868	137.16695	126.68935	137.34325	115.4241	99.628	103.0555	97.16105	79.6678	94.52655	111.43655	126.7605	123.99425	146.94295	107.9575	113.1907	87.782125	97.9559	111.9692	94.0573
116662	771.628	750.593	727.262	802.856	844.463	772.055	789.799	887.278	763.428	780.485	618.561	587.688	570.92	661.835	533.961	520.288	692.011	685.237	638.478	689.747	632.281	632.534	555.391	600.553	615.636
291527	24.5506	35.886	32.9389	26.0618	23.414	12.7703	16.5098	26.9429	35.8007	30.5297	22.391	21.4038	27.3632	19.1542	17.3233	29.6445	32.2582	31.0591	13.5603	14.1633	15.3853	26.7676	22.0506	32.4261	25.5556
84356	26.5757	30.8943	47.5736	23.5695	32.6633	9.66358	10.5956	18.0344	22.5717	12.5149	19.7192	2.47484	12.0174	21.9816	16.6726	13.8083	17.5906	20.083	22.3816	1.76131	7.01388	36.5982	20.5229	9.20411	32.6229
25737	900.073	845.167	1197.6	952.645	714.038	669.759	591.053	502.408	518.835	512.209	532.821	532.65	561.155	552.924	578.77	482.923	479.501	473.07	437.7	613.312	496.163	505.776	488.792	506.615	551.713
65029	27.4552	27.93	36.3047	56.2319	30.5416	50.1943	41.1111	38.1965	31.1917	45.6942	48.2044	27.6884	47.6254	51.1512	45.277	23.632	31.9414	41.5397	43.543	30.7569	39.3046	31.1767	19.251	33.4119	34.1612
81664	329.821	281.086	295.163	245.491	365.033	309.531	332.394	453.655	322.333	329.878	334.755	350.719	307.614	249.816	332.226	312.732	351.529	299.211	291.903	304.561	215.667	210.055	183.376	251.016	179.494
60341	44.4883	38.7047	36.5456	52.7081	61.87	52.0503	63.2774	51.7437	44.6517	63.4982	62.9323	43.3879	71.155	50.7431	38.5148	59.6016	54.1734	56.4006	49.8187	42.7769	54.7889	87.2062	56.159	31.9614	51.4209
310538	5.05049	4.02464	2.92407	3.17267	4.88751	2.84524	20.7524	2.92451	3.53518	3.05709	1.32049	7.39785	2.88252	1.85181	2.15567	1.7853	6.72452	2.65757	7.15024	2.06221	1.63391	6.77471	2.04226	4.67976	1.94562
60466	660.751	655.33	652.814	615.295	596.143	509.375	605.249	487.193	518.797	483.391	597.041	582.549	606.205	639.752	682.928	685.346	645.014	535.396	581.497	619.137	663.232	799.855	673.622	623.797	692.682
25358	33.467115	46.25238	38.738155	39.23609	45.498245	52.59755	37.06316	48.23541	51.2485	38.312835	44.8688	51.65538	41.526215	49.9648	47.928625	45.880295	51.18666	65.60888	43.42709	53.730765	30.89465	38.34965	42.929865	26.79423	52.91365
25433	20.5182	27.1226	9.64571	9.305	18.6856	25.0251	27.4797	3.18405	9.66725	19.3363	14.876	29.3587	27.4092	2.85651	10.7137	10.9538	34.1611	30.1474	19.5689	15.3143	3.71724	4.81461	18.243	23.3185	24.3702
64562	2.50199	12.532295	20.56755	11.915025	25.0491	11.629125	21.6253	16.39645	27.2018	18.20619	21.8883	27.01335	16.0377	13.50534	12.870675	7.87451	19.84435	20.2123	8.443985	9.610145	10.704185	20.74395	7.30815	8.191085	20.72585
501195	130.4645	134.4662	146.85505	139.62765	118.82475	119.1381	121.29135	118.6239	130.39865	132.74775	137.6858	118.6107	124.80255	143.4874	141.48345	134.00345	135.23275	145.76925	109.3605	135.2005	128.43005	170.8063	163.8509	143.89535	150.2436
360887	1280.98	1600.82	1139.51	1498.15	1224.7	1133.57	1292.16	1639.6	1218.45	1458.87	1419.54	1021.11	1196.06	1201.76	1375.85	1538.73	1525.65	1427.93	1626.52	1619.32	1273.55	1534.54	1299.32	1316.68	1484.6
306404	0.185517	0.57118	2.37844	3.52618	0.477328	7.58223	3.01237	0.851217	1.05874	0.279734	0.239935	0.383839	0.347706	0.291932	4.93334	2.50515	0.66122	0.263745	4.20782	0.981412	0.554762	0.680857	0.56346	1.71317	0.395855
690632	94.6776	73.4754	99.074	63.42303	93.201	88.20345	77.41925	90.2	85.7796	83.316	73.77865	69.86745	78.0828	72.27805	77.47095	78.98305	87.4013	89.56475	87.99045	67.8145	69.58965	81.12595	55.84642	68.3151	77.05725
500032	103.367	145.624	98.4905	88.0273	118.19	54.3956	98.1807	95.2479	102.077	106.394	134.989	127.883	109.875	55.8699	76.1489	90.9142	88.7517	113.823	97.7903	63.7702	85.6351	99.698	88.1368	121.13	116.855
310201	2085.501	2103.6975	1957.2185	2129.852	1731.4285	1842.9565	1989.3235	1919.742	1838.8655	1970.2455	2302.1715	2176.8735	1893.1055	2045.5985	2299.489	2140.333	2236.371	2131.0555	2380.906	2139.2055	2728.1065	2488.259	2486.3035	2662.0035	2758.847
56781	303.88	543.595	897.732	491.468	1034.05	491.446	550.148	463.704	1525.91	497.082	266.895	96.1304	1039.12	352.156	57.7262	36.8458	20.4527	177.116	982.549	227.189	235.72	1773.69	833.107	252.922	327.66
301059	352.322	325.524	281.728	324.091	330.83	407.359	381.225	392.635	417.244	358.205	472.695	490.695	466.497	506.643	387.287	484.81	478.242	468.165	479.063	390.942	481.832	332.625	429.068	460.166	344.322
303533	17.1949	18.1452	4.06268	16.7225	14.5365	17.1394	2.28794	19.2507	10.1847	9.13901	19.8801	5.70663	25.3868	4.00743	12.4619	20.47	15.0797	21.2556	18.1312	16.3596	30.3847	24.0784	18.8675	26.4412	27.2731
290875	178.14495	171.9944	178.03895	146.0016	166.32175	154.5156	152.9722	120.0559	136.7443	149.4513	138.4245	137.0769	135.4214	120.64125	131.0807	127.61725	117.78775	132.3693	119.1625	139.2682	128.4102	146.15365	154.28355	133.20105	153.7748
313706	60.1694	54.6508	65.3089	59.724	57.3461	60.1247	73.2657	56.9835	66.3406	32.1475	46.8772	8.44093	57.6344	71.671	51.3446	48.3527	32.2292	70.476	7.53567	53.9246	23.8705	38.8141	35.8741	71.0197	36.4781
305938	17.1879	4.11923	8.64985	16.6419	24.6993	13.1951	13.2857	2.74193	20.3617	14.6164	9.09481	21.2077	18.6959	7.76338	13.7623	20.3081	14.9612	2.03335	9.34021	7.06551	15.7786	2.4856	25.809	11.2786	15.9393
302990	2.97107	3.94814	3.76165	1.81688	2.36043	11.8581	10.7369	3.99164	2.3625	5.26331	2.55034	3.76606	2.54112	3.90427	1.44732	3.87635	6.04825	9.16102	8.94367	6.07117	4.77026	8.38022	4.94995	6.55224	2.14824
363498	24.1768	9.200785	24.70995	10.81821	10.34169	8.24825	10.654375	13.6556	6.507555	20.88585	12.29453	12.32802	8.27832	10.136025	4.928855	5.593317	14.391685	18.2577115	15.96545	8.611285	10.608585	22.05725	12.11016	7.63562	16.765805
25684	25.8178	23.5347	19.9855	13.8056	19.0425	15.3362	22.5079	13.1564	21.9151	26.7362	26.9234	28.6862	34.0778	35.8546	23.1477	20.8752	25.6406	25.5823	23.3759	18.679	22.3227	21.8126	13.7886	23.3129	19.5464
288692	87.75415	105.6775	87.19605	81.4308	130.4545	122.905	128.998	96.99175	120.996	136.022	90.82775	89.94855	76.2475	75.7925	78.4518	76.0818	76.67995	109.91	86.409	91.65375	113.087	94.78445	76.29015	102.79025	76.3418
25574	50.876575	46.1730325	45.9108575	45.8880925	50.30942	57.3162625	56.1865325	53.88308225	72.5809325	56.828015	52.374025	45.128	48.5310575	39.018975	50.4366775	58.40151	56.1849125	61.93397	60.09225	54.3389925	54.377205	54.84946	52.1525475	53.5620675	49.61095
79242	21.353	29.55205	16.890515	36.0182	36.7745	23.0167	28.62625	20.5081	29.43905	19.7176	18.36195	17.68897	18.46035	22.8492	22.17425	19.7679	15.550645	25.991	28.0402	12.014135	24.43565	21.27561	34.51005	29.01025	22.49365
297520	9.37608	35.1484	32.1709	44.7805	47.8685	47.9656	45.1771	37.0956	9.74669	39.1177	8.43163	12.8117	10.0313	9.94078	22.5475	78.1042	11.0442	16.8433	33.2421	18.1087	23.3963	32.7668	11.6622	13.8126	10.1355
25044	63.4486	180.076	49.6108	156.537	78.0354	151.568	291.686	862.435	167.367	235.33	1021.51	753.41	428.035	565.625	405.757	186.755	551.984	322.022	989.543	349.691	425.419	755.721	498.976	380.985	375.201
117017	434.217	402.681	427.038	400.684	369.313	392.393	355.614	328.664	356.881	339.64	328.716	373.888	365.58	380.126	386.099	375.552	380.978	383.76	369.192	411.801	392.309	369.949	428.255	395.528	404.085
312491	181.8162333	169.8866	145.3042	143.7197	154.0640333	147.0844333	155.2802	131.4395333	122.7522	146.3859667	156.7952	195.8431	180.5421667	170.1094667	144.2957	170.7744333	147.7846	156.0538667	155.3767	100.5655333	166.4705	154.6066	159.1117667	158.6217333	133.1076333
309400	15.4009	29.1787	15.8973	30.1794	9.15462	12.5621	15.1458	15.5701	12.6317	12.0757	6.99363	7.25555	18.2559	0.980249	10.9827	7.27955	15.7767	25.7776	19.597	23.6536	11.2504	21.8495	18.1758	1.1875	30.6553
24179	3439.55	3084.63	2771.2	3400.57	3007.61	3682.95	3900.46	4379.61	3715.26	4102.12	3713.06	4210.82	3587.46	3544.4	3951.69	4385.36	4187.64	3753.12	4473.86	3897.5	4129.27	3786.79	3689.21	4180.35	3705.18
360900	5.54628	2.12252	3.91856	1.97195	1.76301	6.25483	15.7776	2.52562	1.11468	2.99462	3.39178	3.13725	2.19568	6.53492	10.5785	3.44853	2.18031	5.57143	17.1678	2.67821	3.01372	3.06007	3.72218	10.4995	15.5471
24298	15.56358	24.6909	59.6026	52.18005	24.885	14.50371	17.987145	21.485635	25.94855	16.0565	25.89405	19.9662	34.2978	22.56995	18.62235	15.28955	25.5031	28.68185	27.3672	26.65745	16.48875	27.16095	11.15512	16.984695	28.489
252857	136.90348	132.80314	144.6653	173.39435	124.43725	129.2341	149.15655	137.26125	127.62701	134.5255	169.0707	182.71965	167.482875	182.0116	153.538715	145.864185	122.008685	175.706555	159.252625	182.03895	164.06885	162.42095	175.809475	145.31915	147.50775
64547	15.3628	1.20116	2.0475	3.16679	7.07953	1.39875	0.873077	1.00305	1.12825	3.83407	1.84025	1.8482	3.46832	4.01958	1.26909	1.19531	1.86629	1.94495	10.0544	1.19654	5.80547	7.99649	5.3704	3.89241	15.0979
362625	44.4952	49.19975	39.8954	60.40995	54.42525	46.221	36.77365	53.2327	53.28085	34.4495	48.8382	28.60675	57.1145	59.86095	47.08135	40.6017	51.9005	56.70975	45.8923	38.3064	64.8791	52.1278	51.8043	44.3639	34.3817
296301	275.883	276.672	290.973	294.122	304.071	293.943	265.566	245.948	274.527	290.071	208.965	201.827	216.93	178.715	227.815	221.93	224.903	209.29	223.895	238.226	256.419	243.485	212.648	231.579	230.806
499925	26.4263	20.8191	15.6304	20.5631	21.6614	12.3335	6.97608	10.8674	10.9694	13.4284	14.7782	30.2968	27.9944	21.2394	10.8395	11.7936	12.1937	11.4103	16.252	8.63312	10.7056	19.0361	16.684	11.9645	22.3561
499765	1.15315	25.8935	1.14265	15.8864	12.4695	20.1431	28.5872	1.6805	22.285	13.7691	35.8543	27.2513	22.3313	25.8089	23.9459	4.73863	7.3082	25.5429	14.5209	21.5166	7.02529	27.9211	18.6123	6.3212	30.3867
65140	7.66553	16.0423	18.6329	9.50707	11.0204	9.56782	2.60995	1.30417	2.2708	2.7672	1.31318	1.035	2.89635	14.9636	8.05853	2.96003	6.01778	2.09096	2.61137	1.42583	2.50007	3.84883	3.39551	6.51611	4.27764
85431	19.8333	14.3073	6.20422	1.35365	16.3314	63.7599	52.869	75.0573	74.7871	71.2331	83.8096	96.3335	109.192	60.3616	88.9881	73.8101	79.6263	80.9871	94.5796	91.3067	178.671	93.5722	158.9	146.187	91.2099
362974	5.48312	2.03639	1.66188	2.38142	6.34369	1.73365	3.70166	1.1247	1.72104	2.22019	3.78762	5.40069	4.12562	4.08341	3.49038	1.36761	2.91005	9.58965	1.33595	3.51094	3.4071	5.81665	2.33056	3.05845	4.72652
311328	229.29	240.86	241.956	225.597	205.896	272.959	239.29	227.408	226.994	271.426	233.738	246.734	269.235	285.586	275.656	246.528	261.592	267.794	257.388	263.919	257.735	296.898	211.816	232.485	284.705
499748	36.7833	31.7988	42.1982	42.9548	40.7516	41.4187	30.8323	25.4103	45.2913	49.6591	48.598	21.7133	42.0259	50.1799	42.2789	22.5119	28.7494	39.611	29.2761	25.0252	32.1473	56.5873	41.6619	38.0896	59.1399
306251	6202.65	6176.42	5988.15	6296.06	5612.46	5261.38	5542.08	6380.11	5321.72	5739.63	5119.78	5452.33	4478.63	4639.53	4895.95	6543.91	5235.53	5365.05	6003.77	5089.48	6156.01	6095.11	5047.46	5727.69	5771.53
289754	2012.58	1556.67	1583.52	1627.96	1442.63	1934.5	1906.21	1820.03	1673.56	1878.82	1803.77	2273.8	1774.35	2002.98	1867.61	2265.73	2136.65	2125.45	2403.38	1927.9	1877.98	1920.43	2077.66	2023.77	1867.47
316232	21.0021	22.5171	4.28602	9.3176	6.55516	9.56409	9.53003	5.71113	5.45789	23.4755	7.26018	6.22131	13.4153	9.13884	9.12323	5.30892	4.88614	8.02054	20.2858	6.04766	17.3776	50.947	7.4812	9.37383	16.1038
293721	466.879	427.996	477.129	438.399	564.913	584.192	559.93	714.626	568.322	539.163	386.602	302.699	427.924	343.448	471.749	560.943	477.534	552.879	596.878	595.002	420.78	462.286	450.745	458.747	514.041
361988	74.7018	78.7921	59.3493	51.2144	67.0573	54.8106	37.1655	65.422	86.2129	43.7032	74.449	62.553	58.066	48.4052	57.7038	54.6011	19.6505	85.7207	55.2271	70.8729	50.8763	8.6988	27.3763	38.3505	28.7478
117272	185.068	176.187	170.686	179.854	213.827	241.845	219.285	226.777	187.317	205.586	232.207	241.496	265.057	245.031	192.876	193.385	196.968	229.83	177.965	189.591	215.721	199.587	297.225	205.872	236.061
288161	3.00417	2.66555	1.33659	3.29434	7.9864	2.39426	1.92829	1.76081	6.34505	2.91663	8.5226	3.08697	1.4741	4.7087	4.95228	2.85478	1.48739	4.28451	3.29587	2.86488	1.88051	5.3596	4.85362	1.69692	4.68972
114768	4942.67	5074.45	4452.88	5316.9	4447.46	4340.85	4864.18	4885.75	4667.84	4863.71	5220.57	4489.89	4181.23	4556.77	4931.17	4869.95	4939.54	4853.12	5208.32	4864.87	5809.78	6221.38	5358.54	6121.69	5667.44
58820	381.925	387.553	392.979	384.339	366.991	391.926	405.155	341.822	362.877	401.078	416.071	398.46	407.44	438.958	418.625	451.858	438.608	451.062	395.829	493.351	449.643	414.334	460.042	513.391	409.114
299201	711.147	848.637	744.101	821.058	863.356	850.403	789.705	722.061	809.527	824.555	681.088	704.382	739.193	737.067	754.616	782.738	776.364	776.284	744.642	789.145	805.513	785.922	669.398	664.388	688.717
314259	160.938	168.4345	148.14485	175.641	148.2835	129.785	117.84475	123.513	117.29885	109.739	150.1255	178.4745	149.7235	133.1525	133.7095	158.7765	137.0114	138.7225	140.4425	147.176	117.871	141.12	141.061	133.5285	120.3045
64681	241.043	255.639	314.547	261.827	255.229	215.991	234.665	242.009	222.071	251.68	249.587	225.177	197.271	204.299	261.008	239.391	222.23	261.683	241.502	213.165	229.371	282.773	211.292	246.442	271.264
29151	28.3241	29.6442	22.7832	12.9626	18.9798	20.4674	18.3721	15.7188	24.9805	24.5469	30.6272	22.9595	24.5955	23.8866	20.6899	30.0858	36.3474	10.1154	34.1269	30.0605	30.7926	44.0154	19.4052	13.4042	36.4812
54236	21.4458	17.6595	18.1727	19.3796	17.7168	16.3843	20.3089	22.5807	29.5753	27.7289	26.5311	22.491	11.1512	15.3475	21.8215	24.7201	30.1096	38.0495	31.5889	26.63	21.7297	31.7087	31.8855	31.4419	36.363
690354	258.214	274.898	278.9655	293.4865	228.1205	222.598	191.8909	229.5458	226.406	242.46	229.115	248.8915	247.4645	235.5025	235.264	220.9525	216.5275	231.829	219.9115	242.583	221.898	233.1395	216.508	221.276	262.7075
