"GeneID"	"N4wkWT1"	"N4wkWT2"	"N4wkWT3"	"N4wkWT4"	"N4wkWT5"	"N8wkWT1"	"N8wkWT2"	"N8wkWT3"	"N8wkWT4"	"N8wkWT5"	"N12wkWT1"	"N12wkWT2"	"N12wkWT3"	"N12wkWT4"	"N12wkWT5"	"N16wkWT1"	"N16wkWT2"	"N16wkWT3"	"N16wkWT4"	"N16wkWT5"	"N20wkWT1"	"N20wkWT2"	"N20wkWT3"	"N20wkWT4"	"N20wkWT5"
498703	133.522	148.952	103.415	131.067	193.719	162.633	137.364	121.088	128.334	90.7161	172.325	198.172	164.742	198.48	156.585	162.273	141.101	130.614	136.247	180.083	193.54	146.604	191.184	223.9	230.043
310192	159.42596	142.617946	186.10888	159.018174	142.011532	161.744272	138.745714	195.42814	180.235162	215.422578	167.6142	173.87232	176.7869	166.231016	162.267862	356.99106	270.609392	234.155326	242.193912	217.434038	177.485706	202.211862	233.18382	190.292212	215.1183
308761	149.842	219.384	156.859	169.714	176.478	53.8858	68.3599	44.7211	55.0601	85.0511	31.9526	38.9152	30.5927	36.3583	19.7871	55.9309	34.1334	25.6849	48.7669	41.8192	47.6433	24.6595	10.0745	10.0928	9.12654
308173	69.27	65.83855	55.79675	27.075	50.0395	88.28095	116.93365	73.5391	80.29145	54.5731	26.339885	47.74355	58.52195	82.3205	69.4668	52.783	77.1072	61.2246	59.5066	69.8116	64.78915	76.46985	66.53965	53.31905	52.09125
171083	263.122	286.106	244.228	239.395	256.67	344.04	260.55	354	305.856	294.1	337.029	340.577	341.569	329.827	301.634	355.972	378.045	297.789	333.053	321.698	327.447	282.192	312.529	319.444	270.493
303564	126.735	110.125	92.7999	121.79	82.072	127.798	101.805	140.391	98.7007	86.3111	108.106	135.439	72.1899	72.6012	91.8258	76.3536	91.9135	90.1311	102.671	91.956	116.68	125.521	124.122	96.571	95.8927
362342	49.6373	82.5215	91.5457	75.3473	94.8219	54.3638	61.1293	32.8855	41.0535	29.4807	59.248	59.0818	59.0261	76.8555	76.2734	53.1468	77.6251	51.6785	47.7499	66.0168	79.3459	13.2123	50.134	56.0451	51.1152
360905	43.809	34.5629	37.4962	30.8427	39.2276	47.1949	27.7247	39.7745	57.2665	38.127	42.595	34.95	38.6653	35.4419	44.2107	48.7173	46.0046	49.989	28.5554	26.097	43.9764	40.3723	36.0669	36.0741	29.6474
64572	51.224	39.5288	29.0795	36.1098	33.8776	33.1436	42.277	49.2191	38.9443	70.29	31.2381	7.2413	37.677	30.5699	30.7927	32.5731	24.6999	58.7174	31.1471	74.646	84.6999	33.9668	47.9689	31.5169	37.0341
29169	7858.25	8098.4	7059.16	7739.92	7980.5	8004.76	9620.42	8795.72	8384.56	8571.06	7879.08	6874.56	8467.5	7427.59	8787.77	8184.55	7343.08	7919.84	7919.67	7764.03	8274.55	8374.45	8037.89	9940.26	9854.33
65162	2.01396	2.56573	11.2883	15.7149	13.8381	1.77167	2.08801	2.77843	3.52678	1.69432	5.88749	3.57266	1.68812	1.73709	1.06646	4.35577	9.90373	2.41071	3.84047	4.67127	3.39241	1.2878	4.29989	2.93965	6.95611
114095	283.506	289.675	350.862	317.203	352.45	332.461	366.345	360.969	374.962	357.161	342.62	407.348	457.674	356.135	362.843	462.431	411.123	414.528	372.055	373.812	395.932	370	450.783	394.458	406.397
361268	53.2693	57.5071	19.5568	11.4184	40.2374	46.7328	50.5267	66.3053	49.3607	38.6804	27.9119	45.8846	47.2486	42.6832	43.3229	23.5036	42.192	54.9127	65.8228	30.3305	75.8929	67.9781	62.9264	17.4057	35.3851
29307	140.555	175.545	131.15	137.709	124.648	96.3031	123.767	78.627	132.866	101.106	67.6375	88.142	95.7484	82.1817	70.106	50.7944	51.5967	66.3988	72.159	82.5171	83.2204	73.7702	63.2699	65.9474	93.6814
499331	124.424	132.455	143.011	111.236	122.304	114.334	106.973	108.557	82.4822	90.2689	131.236	101.501	115.786	87.778	102.12	122.633	74.2954	146.965	117.226	100.581	102.742	130.732	92.4542	116.759	104.569
286920	3.12628	0.891519	0.981215	1.31683	1.6725	18.514	2.6296	1.92212	3.0556	1.95909	2.58454	1.95137	2.49206	1.37688	2.02613	1.92912	2.11009	2.20325	8.14731	1.92879	3.4552	1.02289	3.43212	3.31549	1.92037
25312	17.5106	13.6499	1.65135	11.4467	13.9024	12.2348	11.2691	11.7245	17.244	12.6252	19.815	9.09363	7.154	7.93193	13.7858	4.48378	11.3357	32.6194	15.412	21.0694	1.53198	3.51062	15.131	2.28327	19.3368
25682	33.7392	43.8057	17.9924	20.6506	26.1856	35.207	20.4452	23.4819	21.8245	27.0162	19.7499	15.9282	21.3855	24.1936	24.2604	4.59436	11.5446	15.9575	18.8311	34.2077	20.7491	31.5947	32.3327	4.23281	22.2087
296121	261.00065	258.07715	313.081	240.3047	244.07175	342.279	411.7265	296.36865	357.35	345.33995	308.000165	258.522505	415.47435	421.65305	367.2909	391.57855	475.21495	401.4574	488.5687	410.5156	410.0295	334.04	335.3598	420.52955	406.0146
362943	268.262	314.453	354.313	322.735	255.386	253.915	300.743	156.282	254.134	212.664	224.243	210.502	212.295	250.179	249.28	152.006	167.343	249.725	148.215	246.854	157.417	192.126	177.909	146.26	188.1
361568	216.56	188.619	228.597	266.949	234.202	224.621	190.95	131.998	238.993	180.578	236.246	250.033	225.153	230.28	193.633	241.003	251.823	227.313	255.056	228.883	261.499	246.43	216.033	258.113	233.419
296115	228.2705	189.5135	131.2255	194.759	172.281	206.912	222.023	237.4535	239.6565	239.4015	252.353	301.0845	341.6405	332.311	281.36	352.74	452.8025	378.5455	284.2125	362.4745	252.944	253.2175	228.836	295.3985	264.3305
314260	59.8256	39.6918	45.2361	41.7545	42.5664	4.22122	6.6814	11.5328	3.08028	36.0667	4.76675	14.2746	8.81787	1.53829	8.13237	20.7169	26.3981	10.2003	4.74829	9.07819	29.9384	22.5934	3.56229	31.8981	10.3111
353252	192.0228	250.17275	194.22688	206.462	211.6721	260.334495	263.6617	249.48385	267.34705	231.87105	200.75382	215.384	233.441865	243.5704	241.9987	243.7072	202.80928	217.959855	228.46896	234.89919	249.06295	247.64632	271.264705	232.5966	234.0868
315287	293.503	302.528	315.7935	304.4615	316.3515	298.552	335.185	295.3275	297.6205	316.456	318.998	259.1355	291.1305	286.163	305.8095	292.979	300.3395	354.147	264.4365	280.417	310.105	287.9175	296.397	282.2385	276.8415
64468	253.933	200.141	198.246	255.966	226.809	183.855	197.25	226.497	208.111	221.647	218.858	181.184	193.651	164.764	218.009	196.337	228.567	234.004	134.072	244.45	212.096	126.636	151.865	212.269	204.526
500128	9.41789	17.2173	2.3805	2.80933	2.16787	1.35412	3.63635	21.4197	6.06866	7.98784	12.8943	2.15382	6.08766	2.23542	2.15663	1.6559	2.35085	4.81182	4.89452	2.04254	8.17754	1.97861	2.22456	2.97022	17.2752
295088	345.038	347.693	315.515	282.382	269.8735	238.057	278.8185	265.054	300.2085	234.7345	228.5029	274.02935	234.989	325.214	218.6784	275.42325	244.2362	307.245	260.46275	303.0498	267.0495	281.4675	312.502	277.905	209.7854
300018	56.7849	63.3137	67.66	82.646	60.6522	81.1569	99.0779	88.9567	88.0756	69.2839	71.6299	105.182	93.4617	101.687	106.249	91.3128	122.365	90.769	143.228	85.543	130.481	111.29	97.9686	96.3684	74.3098
298006	102.222	70.7048	87.472	110.791	55.2543	59.2928	76.1615	53.8361	69.3007	67.469	69.532	73.5393	57.3722	73.5816	34.6006	40.176	57.9162	25.8866	72.0837	35.1144	52.2532	74.7729	56.8691	67.3389	40.4865
305604	26.2121	35.9121	25.6797	17.9417	25.0786	37.1519	27.7002	13.8017	29.1765	38.1112	52.5873	27.5397	16.1144	37.4656	12.6014	40.8502	35.4023	28.1364	28.3805	35.6934	11.6681	28.752	20.0566	39.4316	50.666
299135	284.297	253.725	287.307	226.139	296.528	343.233	295.638	334.544	324.092	318.876	350.294	345.142	320.034	331.346	286.894	434.009	355.504	376.488	317.326	338.521	369.027	386.226	384.221	392.646	373.605
499205	9.74537	9.42626	10.7755	4.87477	17.1703	22.3234	5.81247	26.336	10.7593	11.9437	18.1947	4.52944	2.34541	14.5785	13.6801	12.8324	20.9945	8.71557	14.6698	11.2929	19.7952	24.413	25.1606	1.9151	4.95199
81829	2384.18	2474.42	2185.75	2167.8	2132.16	1871.73	2173.06	1977.91	1845.25	2030.41	1850.72	1840.06	1665.25	1722.78	1669.09	1695.07	1578.51	2139.99	1702.76	1747.65	1832.61	1749.15	1749.16	1676.29	1813.6
296840	37.9081	41.9774	40.4279	35.1324	30.8896	30.1195	49.6934	52.6564	34.4343	30.5255	45.6364	29.7068	36.4506	37.2166	50.3008	30.6613	44.4692	36.5206	32.4308	47.0204	33.5049	32.9853	34.1538	32.235	24.1248
363989	264.042	246.847	206.803	224.673	160.549	536.807	576.852	392.913	378.143	334.757	202.031	509.498	567.159	373.634	306.459	345.036	359.285	225.646	366.772	261.238	481.455	448.275	519.461	255.825	294.395
286996	2.11307	7.88417	0.953284	3.17177	3.44454	3.78321	10.1448	2.37376	1.00949	1.64895	14.076	3.94579	0.846244	9.12479	1.43475	16.2072	6.11923	17.9164	3.52532	6.69316	15.8246	8.76255	12.5177	6.46478	3.48095
58942	7.81097	1.80966	3.69055	1.4532	1.36337	1.26046	0.90625	10.1221	4.79852	14.1686	2.26109	10.2513	1.08965	1.23035	9.34811	11.1155	2.50406	7.54765	8.58603	1.27876	1.67376	8.26602	8.98968	6.32719	10.3737
58921	53.5429	54.6909	51.6767	51.6451	35.8257	35.0065	5.82169	25.6038	5.71766	28.3271	2.09085	19.8401	9.85213	10.85	15.806	24.6945	22.8898	3.55114	22.2839	5.59725	24.2324	11.0328	23.3466	20.9248	13.1859
294698	352.197	297.502	282.079	291.003	272.155	319.947	328.317	308.915	311.978	260.127	236.518	293.19	247.074	279.803	223.201	247.651	223.265	299.96	271.993	269.149	254.366	296.224	282.646	232.505	257.427
362224	104.417	62.4549	84.7268	83.9682	68.6225	78.6605	86.1255	93.2056	85.6452	93.5965	98.0816	83.0654	93.5717	95.1773	82.3923	82.0331	94.2594	90.345	81.9216	73.6627	85.717	87.7463	107.997	86.7664	90.2337
54190	194.0295	238.1995	225.9475	209.736	282.957	224.6055	229.141	218.0165	197.037	264.2585	206.465	252.855	261.0955	211.2925	230.367	276.127	267.2285	340.457	245.118	272.088	239.2945	242.2795	212.4145	238.731	228.438
502715	4.03719	30.51	3.72591	14.0063	19.3486	20.2087	23.4522	20.3031	17.2854	23.0166	26.7664	25.9463	2.27798	14.2395	13.052	12.2066	3.44865	19.9601	11.911	3.04254	33.2725	14.4946	12.9244	5.36617	19.9922
309288	13.3521	18.7792	15.5818	36.1662	17.3674	4.58012	12.3513	16.1731	22.2241	2.04078	6.02317	17.4956	3.10726	8.96857	3.94752	20.7348	11.5941	4.28528	3.10788	13.354	1.53461	6.08121	5.45681	31.7822	3.11928
300328	866.521	827.103	850.649	809.403	906.081	1053.38	838.258	1013.04	833.312	779.33	747.136	884.665	820.65	923.327	852.631	714.811	792.802	822.05	716.744	773.417	757.548	824.1	922.139	798.111	762.836
65169	378.3915	386.5945	350.819	334.995	385.985	349.7165	362.6185	248.906	283.193	237.6025	271.9835	302.545	343.7225	345.863	320.5255	229.462	267.2415	252.469	280.9755	298.4015	298.233	330.513	316.388	343.449	283.7455
314704	114.867	110.531	107.067	104.148	88.4334	126.909	138.053	119.779	99.9404	112.229	81.6688	74.3393	69.7823	92.4561	73.7353	86.3053	75.6046	97.2542	59.8623	89.4162	72.5288	72.3865	106.188	84.0297	65.3472
25532	138.933	139.996	101.455	102.541	121.402	139.145	129.055	135.069	125.452	99.1345	174.598	154.993	152.486	142.025	167.584	134.618	167.337	130.315	158.672	142.865	137.562	157.547	127.834	153.724	152.292
29641	26.8868	6.06485	4.99515	24.2825	29.5029	4.18263	5.72596	18.8984	32.5866	10.3907	5.71693	3.49188	3.64134	7.07412	19.3133	28.2531	4.18981	16.3033	16.2947	12.6073	1.85984	4.29153	23.6987	14.096	19.8494
295293	83.15025	75.54515	65.9498	95.4596	61.3506	73.17825	55.14995	68.56615	42.9123	81.87845	103.5061	60.814	56.57365	53.4396	65.95705	56.1916	42.81215	44.00765	81.5703	68.44145	86.9931	69.7982	68.88575	70.47475	66.68815
64553	3.31688	3.47217	3.05286	4.12668	3.58826	4.89036	1.27735	1.91212	1.81916	14.9969	4.44922	4.84838	3.03626	3.90958	12.417	4.88431	2.14281	15.2936	4.19692	2.07771	3.967	8.98914	6.8403	3.08797	3.31618
24172	6469.605	6422.19	5836.035	6338.04	6310.205	2011.0535	2881.9875	3770.762	2773.2315	2995.403	4075.181	3915.0405	4581.761	3586.556	3892.302	3513.2135	4119.812	4450.6215	3907.6935	4616.3955	4839.0945	3729.421	4236.48	5798.0805	4428.228
300173	34.01825	77.7399	75.4255	71.07515	95.49705	78.5745	90.649	77.92655	89.09065	104.3572	99.1592	75.77655	74.9473	81.48625	70.30335	93.5648	84.82885	75.61	95.7167	95.0083	84.56135	101.9584	90.09535	71.9462	96.23075
303831	1647.22	1950.67	2032.64	2015.78	1972.82	2245	2257.86	2628.02	2270.22	2481.24	2246.99	2194.33	2494.65	2203.33	2211.44	2250.32	2440.81	2038.25	2447.73	2395.32	2604.86	2577.01	2502.23	2887.78	2670.85
293667	282.802	256.583	255.758	292.252	317.22	205.974	203.917	186.916	218.766	209.7	236.102	233.737	218.546	242.409	226.972	255.76	270.776	221.697	218.172	268.742	256.864	235.541	194.305	265.042	227.581
304554	4.0455	13.6068	3.27404	5.73837	11.2604	5.45411	1.98257	3.63662	2.75125	3.51334	5.1705	2.19224	3.10917	5.17668	16.9197	1.35212	6.03527	4.47457	15.7174	3.10807	9.83302	23.0908	3.28429	10.406	2.00668
362667	156.9312	119.17235	152.3013	135.907	164.9259	152.4025	158.1954	139.76095	152.6377	149.20405	134.03585	127.07135	101.71495	126.3089	117.79235	102.52626	103.7286	115.6276	133.548	116.33145	136.17225	138.76045	113.1762	117.3711	129.91245
54245	81.4629	45.079	89.769	71.2179	67.9367	107.247	89.1418	52.2784	95.0644	58.9619	61.1226	38.2534	49.7022	63.7036	46.7228	23.0527	32.5069	49.1614	28.9469	44.4893	88.5499	100.305	75.4011	24.239	57.2499
297554	77.2167	63.9138	60.4323	69.9349	65.8308	93.8041	69.1838	78.2031	76.1557	93.1493	55.0768	90.0986	73.5434	86.4414	71.4881	101.388	74.1537	69.195	81.6225	66.5753	81.9661	77.224	70.5195	91.3403	69.6377
296478	56.40096667	49.7528	45.63806667	59.98126667	58.58293333	55.7354	49.2127	59.4515	57.03453333	45.65726667	43.71746667	51.02763333	31.64126667	45.71563333	55.41936667	36.53613333	47.38006667	65.02576667	51.94236667	50.2135	57.96913333	48.51586667	48.42133333	59.66136667	37.9652
192152	512.2502667	454.9410667	475.7359667	470.4981667	513.0383333	736.632	696.103	603.79	668.94	591.1096667	600.1513333	704.235	703.964	636.14	675.1473333	608.0873333	650.0793333	590.7010333	667.802	689.376	680.2566667	702.262	690.9423333	668.141	698.5823333
360478	70.5337	84.8612	62.2709	86.8485	90.8757	104.351	90.3514	85.4452	89.3553	74.499	106.497	68.3862	88.9571	68.9567	74.8428	111.721	84.0507	93.1294	87.4088	75.2396	88.0911	78.5282	87.599	77.1883	81.2362
362170	444.4665	417.581	411.468	478.5535	376.0545	472.5965	452.742	478.307	500.839	497.1145	382.618	408.815	392.292	437.577	435.999	475.688	413.1435	458.6735	461.327	410.5635	490.142	522.2035	449.226	384.4845	431.102
293481	643.3689667	546.7203667	533.8502	623.2873	583.9595	536.0036667	530.5059333	431.0102	491.7623	365.3955	397.2315333	420.8832333	413.3208667	371.5566667	373.5866	340.9892	330.9913	412.5108333	370.2717667	421.1120667	402.1992667	409.6888667	430.0191333	415.2556667	384.3064667
288663	360.081	368.1495	357.7845	367.515	476.701	373.279	327.7214	332.8685	355.4745	355.4705	551.4835	441.4065	557.9705	518.0075	586.5315	656.879	493.698	451.8825	480.5605	528.0055	457.7645	441.2015	431.338	513.194	505.7045
140925	1329.55	1483.46	1267.45	1248.06	1488.25	1257.51	1174.8	1383.68	1218.16	1027.01	1358.05	1160.7	1321.45	1171.72	1241.14	1336.19	1420.17	1170.24	1253.6	1184.03	1491.09	1498.6	1206.76	1406.07	1490.48
310612	250.66	230.675	221.251	228.173	254.739	177.693	174.698	177.239	174.566	159.422	150.528	151.824	123.504	142.599	157.539	137.376	144.927	175.184	151.775	189.713	191.02	130.976	161.863	161.186	160.309
308593	124.498	99.7716	107.574	116.112	108.616	93.4831	127.563	89.0599	89.7737	56.4551	82.3354	90.4751	97.0014	77.7508	136.132	80.2355	92.378	92.0068	92.111	84.9191	70.2239	80.1317	99.8073	71.7914	125.512
117549	43.3426	34.345	46.8836	40.1751	37.8199	25.9258	13.0182	31.6814	11.8776	24.0349	41.5082	16.6458	31.4313	9.38353	26.3443	22.3773	14.0791	25.6845	32.1536	14.6521	22.5227	19.8558	20.9144	19.028	16.7378
300088	88.7806	119.691	75.8586	65.586	92.325	75.7339	100.301	90.191	94.2949	91.8225	79.3884	96.7465	80.7733	104.573	78.2968	90.7337	123.365	93.4259	60.5878	97.8124	106.318	77.3121	91.573	72.5068	77.5478
25567	22.0334	17.1834	2.29241	1.90749	22.4734	5.90688	1.64845	2.10002	2.95304	3.97853	3.10001	2.50507	1.06531	1.94761	1.27704	3.74631	16.7544	16.5707	1.32981	3.41049	3.87503	10.4627	1.73132	5.93235	24.022
298385	479.442	458.443	501.752	462.903	506.546	442.137	487.795	513.155	445.984	438.929	364.602	492.38	426.343	512.509	426.565	444.065	397.144	547.853	444.733	429.98	445.736	459.385	499.133	364.729	375.55
315126	50.81335	66.80135	77.87135	70.33595	81.6537	52.76975	53.01305	69.2092	74.46815	67.2086	83.078	81.26705	97.57245	71.80475	75.086	97.2898	85.9268	74.8014	82.2231	85.292	95.75365	78.00615	80.0598	75.8615	93.07405
170917	120.7381	114.99325	111.9412	119.71655	113.77495	86.50905	85.27575	109.0115	91.33735	82.23715	97.9984	94.34535	119.84125	105.4501	120.6473	97.13535	143.4599	109.33045	149.01645	127.5348	90.8888	129.40385	122.7369	128.99295	125.91395
300732	59.9511	39.9269	52.5497	58.6365	30.1578	35.3716	32.0853	41.3177	38.8116	41.6376	37.7632	31.9664	42.9736	39.5282	55.1092	26.179	35.4457	57.5744	39.3366	43.9706	47.5737	37.3811	37.8835	46.2123	46.7234
24390	94.99626667	88.4501	90.06563333	102.5495667	67.54333333	98.6232	114.0299	70.7232	97.22423333	109.1638667	67.10550667	83.0711	76.7333	94.66793333	65.82653333	84.03353333	68.9743	73.8814	77.2787	78.70116667	80.46953333	95.91346667	84.0927	70.48	77.94973333
29483	53.60185	87.06515	36.06865	36.40245	34.03215	48.21005	46.6599	42.2935	18.5042	17.58863	60.82915	16.61942	13.131255	25.7386	13.65536	57.9274	33.4103	68.7799	27.92975	28.13465	53.24565	17.08315	21.2405	27.15815	64.20505
292994	283.725715	352.88265	288.29635	313.998115	396.593285	349.47675	337.37995	362.10466	298.5211	301.8057	351.81715	417.56025	364.1121	292.868065	282.9961	402.587185	306.223	279.65625	282.17679	395.07132	305.1875	304.0259	341.57385	398.236175	342.370985
300950	22.4445	31.7514	27.0881	42.6427	45.6736	14.0682	15.4655	28.832	20.1721	22.9426	7.55381	4.13482	11.8439	9.36043	10.8989	15.8684	21.9658	31.9867	9.36592	9.69658	9.63869	22.1022	8.15215	12.5592	24.4556
362166	96.5722	92.6502	114.913	113.655	121.525	111.001	138.196	123.969	99.02	121.144	162.864	158.462	176.415	162.331	175.968	166.475	150.232	155.021	165.169	139.397	133.324	167.418	136.975	180.103	198.424
365468	91.0846	75.409	94.7828	118.37	94.0891	78.5844	69.7082	60.8099	63.3693	88.5687	53.4501	64.3918	44.6335	66.9909	56.7516	49.7927	69.6101	72.899	55.9026	76.0985	72.4319	73.649	89.1043	65.9363	81.6582
291044	166.70445	156.7091	191.0935	186.3245	208.2731	177.4275	122.4041	174.3135	194.4695	159.7285	171.2456	252.133	182.4815	168.7312	149.1556	164.6687	147.81	206.923	224.4875	201.9785	114.89025	193.0055	143.717	161.638	126.26335
313689	965.904	1035.79	1024.57	1121.75	1108.11	1078.66	1186.68	1071.62	989.329	1080.77	1174.66	1103.74	1152.29	1135.03	1466.34	921.337	1447.57	1331.01	1199.77	1254.53	1156.83	1339.03	1048	1322.97	1425.26
361034	43.2102	28.0832	48.7511	89.2633	35.7845	51.4798	45.4666	53.6328	40.7852	43.3095	64.6041	66.1832	62.1041	18.325	69.851	62.766	48.0336	29.6298	56.0409	56.3671	29.0369	62.2003	40.7493	49.6797	72.1402
360709	1421.19	1182.75	1040.96	1125.93	1036.47	1090	1239.94	1023.56	1132.44	1162.04	1050.67	1185.48	886.294	1041.28	805.18	1016.8	809.003	1067.6	922.261	999.883	865.34	1030.29	1093.56	931.411	813.144
81769	2244.06	1970.35	2065.42	1939.45	2263.25	2241.68	2330.6	2658.06	2377.19	2361.44	2103.49	2116.47	2391.51	2466.15	2063.86	2506.88	2266.67	2634.82	2171.99	2075.96	2497.08	2396.88	2283.19	2227.93	2494.37
308201	58.629	85.7648	72.7779	66.2279	58.0427	82.4723	74.2795	110.21	61.2017	94.269	51.7023	55.3529	60.603	56.0967	54.3966	97.0095	51.724	75.6695	46.2741	46.8262	61.1157	71.737	59.6752	77.1937	65.3492
29686	56.50585	39.4922	62.2661	85.39	62.6735	92.9502	74.59515	56.63215	71.39345	53.61365	89.9826	43.1381	39.8747	51.5339	72.2673	68.57135	59.303	55.102	70.23535	34.0772	123.6395	96.78775	76.4396	35.286	100.81005
301570	112.8998333	90.4701	106.6250667	90.2613	91.01973333	90.70387333	98.16576667	91.31836667	83.31653333	86.21996667	106.6967333	107.3098	111.4284	99.17903333	92.37493333	91.01391667	110.1081	76.19240667	91.5277	72.80416667	94.32176667	85.5914	105.2612667	109.4636333	103.4511667
192241	3158.88	2852.7	2886.26	3070.82	3128.4	2020.81	2222.73	2699.49	2259.4	2188.8	2515.77	2130.47	2285.61	2198.11	2303.23	2400.53	2306.73	2915.41	2405.93	2427.61	2320.92	2245.32	2203.18	2236.88	2169.53
313861	111.63085	119.2616	108.233125	112.2206	122.17605	105.60385	97.1116625	115.9832	108.618075	93.574775	153.80515	163.6028	152.000775	141.75015	155.068975	141.6546	127.341625	136.70875	145.990275	123.224125	100.518725	110.2273	109.95225	129.66765	118.396325
156767	37.3586	61.5036	96.8349	87.716	37.4513	52.7474	71.3429	39.8904	96.513	56.63	53.415	62.313	44.9587	77.7629	78.4859	34.4697	41.1584	65.3894	75.6955	65.4381	80.75	70.8285	82.6799	24.4605	71.387
288925	806.863	794.576	820.559	804.347	800.966	879.917	937.389	1019.18	999.192	994.836	873.749	830.89	822.994	903.078	849.25	889.146	942.621	1129.34	895.441	992.059	926.991	911.098	860.756	837.18	781.427
289235	39.8411	28.7708	43.3813	33.3428	47.5034	41.8814	46.9683	33.7761	49.6491	57.9959	50.2617	53.102	36.7582	37.962	46.5819	46.1514	37.0532	30.0527	32.1611	41.3221	53.163	28.1534	40.3094	47.121	57.7106
360810	103.974	87.5543	87.8289	94.2781	111.138	129.745	122.516	137.489	118.199	143.912	104.056	121.956	129.844	116.265	104.419	80.9685	112.187	121.95	100.064	111.79	146.752	141.057	131.781	128.528	126.959
29557	23.65912333	6.657663667	114.22524	115.3274033	9.656126667	119.24552	253.05493	21.93996333	12.7881	156.3062367	149.8875167	98.97504333	35.91893667	25.29986333	8.768156667	56.7272	70.02335	6.827916667	57.98015	2.462101	13.06936667	7.868406667	16.40777	42.48132333	85.59902
24782	78.88735	65.90965	60.5411	67.9832	89.5878	64.82905	60.20875	53.12205	69.82805	53.0376	55.66255	55.4762	61.92355	32.6346	68.43695	56.1552	49.00735	59.97595	50.24655	56.55175	78.6153	45.40275	61.13595	59.5514	55.33045
260321	1895.4	1641.41	1637.43	1730.58	1416.43	1031.13	1439.14	839.31	964.946	802.442	796.638	855.326	905.214	1123.85	989.603	745.189	977.722	1018.05	1053.89	912.717	975.141	1025.77	964.782	880.145	893.273
81726	271.643	218.066	191.092	231.076	342.407	110.163	156.075	136.459	181.486	66.8592	81.5698	110.403	91.9103	102.426	87.019	60.091	112.51	175.604	95.1086	114.248	102.965	107.8	86.8285	108.673	85.1498
295498	2.71118	3.87442	3.12497	3.93434	3.05925	3.91052	2.97446	7.87848	3.40894	5.54884	8.74455	4.63591	4.65371	3.54042	7.79857	3.46314	12.2113	4.63554	5.13563	4.64789	3.69429	6.56807	2.78769	4.37883	2.71032
373544	175.05425	150.35455	165.72325	163.638	154.41495	150.92985	116.263	139.39535	136.60165	138.68555	104.88105	107.94485	121.2147	115.60555	110.84745	134.83035	119.4991	110.64355	112.98175	124.7448	108.63305	101.2832	113.4993	111.34745	115.80555
289693	781.343	727.987	753.104	738.156	616.848	504.97	541.943	528.734	685.289	658.318	592.033	702.587	643.564	543.983	551.72	675.33	476.713	739.236	588.898	683.99	543.583	644.002	810.787	633.903	524.726
310743	81.857	106.174	78.8047	103.976	106.737	65.6008	83.0659	51.1288	66.1826	76.6797	83.2793	64.5122	74.3072	51.6793	84.5237	47.4952	49.1048	61.0133	52.4959	64.4011	67.8003	59.0434	63.6847	98.0871	80.7419
307092	15.5727	67.5382	36.54	22.6336	10.9547	540.071	928.068	950.51	469.788	800.002	1220.78	916.19	1217.13	1229.58	921.08	836.687	1167.25	577.446	986.101	591.879	652.692	953.658	1252.52	1006.45	873.05
303792	95.57096667	86.81373333	81.66460667	89.94881333	102.5198667	85.7394	88.8527	69.78683333	73.26643333	70.04666667	72.42956667	73.91656667	52.59074667	63.17241	66.07087667	58.04372	57.10437	73.70326667	68.60827333	68.73153333	81.7918	74.38833333	78.21163333	66.52773667	72.89286667
29275	20.0511175	19.1962475	31.7020975	30.3239125	50.2098	27.8095425	48.5852	19.779795	28.160145	82.574375	26.49892	24.879195	16.24858	17.4157475	8.5098825	15.1012875	14.96858	14.1310525	35.59201	13.656715	22.3835575	19.601125	16.0815575	26.877185	57.017075
298765	144.98765	141.65445	167.55315	181.75205	139.21705	106.79075	120.7419	104.5517	111.401015	121.0308	89.15265	114.34455	108.7922	124.33867	131.973215	150.06107	167.43119	136.85438	102.767045	106.66105	93.37742	127.849825	116.85045	135.490185	177.3701
29170	18.0284	12.6606	8.58657	28.4371	36.8164	19.0952	15.6148	24.691	20.3418	22.2709	28.5043	20.6923	16.9491	8.78263	18.4751	38.9161	5.96397	36.0152	24.8554	16.8916	22.9022	11.8588	24.7699	19.6	26.993
619549	204.344	227.088	235.332	246.782	153.321	159.426	149.831	192.108	163.651	150.218	143.82	131.049	181.385	196.589	149.697	171.366	181.034	207.186	151.474	140.282	178.101	163.208	183.429	215.198	147.064
685462	57.6914	76.8877	56.9146	59.671	59.518	41.5318	37.4392	36.447	13.9071	13.3776	26.338	5.33254	10.8076	17.5343	1.87312	10.4621	16.6932	28.5169	21.0818	26.1139	8.66903	8.65461	6.90287	16.9598	3.30374
307764	222.511	275.6705	223.091	202.8145	224.5395	447.8575	493.3755	331.3855	425.7945	426.2085	286.7825	366.044	428.5735	344.077	341.9245	416.2285	302.59	308.3755	403.6235	408.4405	387.1715	333.2445	338.4705	351.4575	327.2705
360945	24.2695	32.2853	39.671	33.1957	36.0183	48.7669	32.5761	26.9075	42.9045	26.6784	29.316	30.3634	19.7439	20.1366	20.9761	22.5617	24.982	24.4779	22.3914	24.0123	41.0712	44.4177	42.4585	26.3952	18.4603
