"id"	"X66_D0"	"X68_D0"	"X69_D0"	"X66_D4"	"X68_D4"	"X69_D4"	"X66_D7"	"X68_D7"	"X69_D7"	"X66_D28"	"X68_D28"	"X69_D28"
"ENSMMUG00000021593"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021594"	961	972	728	927	950	750	997	620	733	939	1305	376
"ENSMMUG00000021595"	1	0	0	3	0	3	0	0	0	0	0	0
"ENSMMUG00000021597"	35	35	38	27	22	21	12	12	7	48	31	22
"ENSMMUG00000021598"	23	29	95	13	12	24	11	8	6	27	32	31
"ENSMMUG00000021599"	1039	1472	2311	1898	1332	1433	1660	533	565	1189	2624	899
"ENSMMUG00000021600"	51	296	147	151	252	151	40	103	32	70	523	66
"ENSMMUG00000021601"	167	176	165	94	115	107	51	53	19	230	200	86
"ENSMMUG00000021604"	57	39	53	36	35	40	13	25	16	24	26	19
"ENSMMUG00000021605"	345	184	323	301	384	486	340	292	396	429	443	232
"ENSMMUG00000021606"	164	99	158	192	163	175	70	52	47	140	127	76
"ENSMMUG00000021607"	140	52	153	61	86	103	72	59	100	92	122	90
"ENSMMUG00000021609"	328	171	242	473	377	454	503	385	595	183	179	103
"ENSMMUG00000021610"	407	1096	1229	471	421	326	390	134	80	553	1010	561
"ENSMMUG00000021611"	21	13	22	16	12	16	17	12	6	36	18	3
"ENSMMUG00000021612"	89	87	67	83	105	139	48	66	100	98	89	45
"ENSMMUG00000021613"	87	64	62	141	159	210	263	274	303	67	47	26
"ENSMMUG00000021614"	1569	762	1394	1250	1205	1547	1866	1566	2131	2106	2304	763
"ENSMMUG00000021616"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021618"	0	0	7	3	0	1	4	3	2	2	1	1
"ENSMMUG00000021619"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021620"	1	11	11	1	0	1	3	3	1	11	6	0
"ENSMMUG00000021621"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021622"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021623"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021624"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021625"	0	0	0	0	0	0	1	1	1	2	0	0
"ENSMMUG00000021627"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021628"	31	31	75	19	36	44	50	133	137	62	62	41
"ENSMMUG00000021629"	356	157	379	139	261	404	460	856	523	369	278	238
"ENSMMUG00000021630"	316	156	209	237	220	333	95	77	59	316	362	178
"ENSMMUG00000021631"	23	6	8	13	15	16	13	16	21	21	8	1
"ENSMMUG00000021632"	3	1	3	2	2	2	6	7	6	4	2	6
"ENSMMUG00000021633"	5	4	2	17	1	0	22	13	8	6	6	7
"ENSMMUG00000021634"	20	10	49	58	69	180	85	79	118	33	36	24
"ENSMMUG00000021635"	215	198	316	172	175	242	159	143	137	118	228	124
"ENSMMUG00000021636"	284	203	230	229	254	320	266	347	409	329	245	154
"ENSMMUG00000021637"	467	202	386	452	500	629	336	413	475	471	534	178
"ENSMMUG00000021638"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021640"	0	0	0	0	1	0	0	1	0	0	0	0
"ENSMMUG00000021641"	2	0	0	1	0	0	2	2	1	0	0	0
"ENSMMUG00000021642"	2	0	0	0	0	0	3	3	2	0	0	0
"ENSMMUG00000021643"	1685	879	1639	2102	2488	2665	1749	1416	1546	1611	1880	702
"ENSMMUG00000021644"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021645"	61	24	45	15	22	16	14	10	4	37	38	19
"ENSMMUG00000021646"	435	152	427	198	183	232	104	121	86	216	254	159
"ENSMMUG00000021647"	39	29	32	97	59	77	63	66	62	25	15	20
"ENSMMUG00000021648"	26	5	16	10	19	29	50	77	55	34	7	13
"ENSMMUG00000021649"	1803	1111	1217	1185	1566	1375	910	526	663	1344	1639	670
"ENSMMUG00000021650"	290	128	326	82	61	122	51	89	24	221	258	171
"ENSMMUG00000021653"	864	283	712	859	894	1122	1008	1249	1003	470	754	278
"ENSMMUG00000021655"	8	10	23	8	6	33	17	27	32	12	8	10
"ENSMMUG00000021656"	0	0	0	0	0	0	2	1	1	0	0	0
"ENSMMUG00000021657"	43	114	192	52	47	76	50	37	32	68	177	70
"ENSMMUG00000021658"	1	0	1	0	1	0	0	0	0	1	1	0
"ENSMMUG00000021659"	31	22	14	18	22	28	21	26	7	47	30	2
"ENSMMUG00000021660"	9	35	36	4	11	7	16	24	11	7	41	11
"ENSMMUG00000021661"	8	6	15	4	5	21	3	5	9	15	9	2
"ENSMMUG00000021662"	100	71	112	108	88	91	44	54	30	169	179	78
"ENSMMUG00000021663"	101	59	114	115	86	111	21	19	23	50	82	34
"ENSMMUG00000021664"	1	0	0	2	1	0	0	0	0	0	0	0
"ENSMMUG00000021665"	15	13	12	1	3	5	2	0	0	11	6	0
"ENSMMUG00000021666"	0	0	2	1	0	0	1	0	0	1	0	0
"ENSMMUG00000021668"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021669"	472	186	368	394	429	480	591	686	749	396	458	182
"ENSMMUG00000021670"	0	0	1	1	0	0	0	1	0	0	0	0
"ENSMMUG00000021672"	1691	890	1122	549	614	684	380	314	182	1802	1997	571
"ENSMMUG00000021673"	13	11	4	4	10	8	17	12	8	10	12	4
"ENSMMUG00000021674"	12	8	18	5	18	20	11	13	9	0	28	0
"ENSMMUG00000021675"	31	18	51	39	25	52	18	18	22	16	16	14
"ENSMMUG00000021676"	5	20	8	5	26	3	5	6	5	10	12	0
"ENSMMUG00000021677"	0	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000021678"	7	0	34	1	0	20	10	15	6	2	2	41
"ENSMMUG00000021679"	1	0	0	0	4	0	1	0	1	11	5	3
"ENSMMUG00000021680"	3	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000021681"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021683"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021684"	1718	735	1205	1135	633	759	1344	961	1970	1283	1504	678
"ENSMMUG00000021685"	2491	3169	2178	2777	3484	1939	970	774	1427	2582	2559	1137
"ENSMMUG00000021686"	124	58	105	84	94	127	20	28	26	80	98	37
"ENSMMUG00000021687"	5	1	1	0	1	0	1	3	2	0	2	0
"ENSMMUG00000021688"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021689"	121	68	147	138	92	63	175	114	157	129	128	19
"ENSMMUG00000021690"	7	3	2	6	8	8	6	9	5	5	11	6
"ENSMMUG00000021691"	614	449	498	640	699	640	612	403	504	567	744	304
"ENSMMUG00000021692"	1	0	0	0	0	0	6	1	1	0	0	0
"ENSMMUG00000021694"	73	190	238	175	214	175	45	35	23	54	278	85
"ENSMMUG00000021695"	966	463	886	1467	1570	1555	884	813	928	1295	1556	674
"ENSMMUG00000021696"	51	69	105	22	15	19	5	25	8	42	44	67
"ENSMMUG00000021699"	2896	1241	1427	3496	3858	5279	2215	1419	1564	1711	1391	843
"ENSMMUG00000021700"	580	334	331	420	570	511	421	420	682	418	528	144
"ENSMMUG00000021701"	3	5	0	0	0	2	10	2	2	0	5	3
"ENSMMUG00000021702"	44	19	48	56	73	64	39	36	73	27	42	10
"ENSMMUG00000021703"	988	587	845	2094	2718	2870	860	578	1433	656	894	305
"ENSMMUG00000021704"	299	249	228	1316	863	1014	721	561	847	411	486	349
"ENSMMUG00000021707"	276	120	139	476	410	489	1259	1044	1275	255	222	79
"ENSMMUG00000021708"	3	1	2	1	1	2	3	9	2	5	6	0
"ENSMMUG00000021709"	0	0	0	0	0	0	8	3	4	0	0	0
"ENSMMUG00000021710"	0	0	1	0	0	0	13	11	2	0	0	0
"ENSMMUG00000021712"	249	129	238	124	141	164	155	159	96	239	299	171
"ENSMMUG00000021713"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021714"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021715"	139	115	129	142	177	224	186	189	269	124	151	105
"ENSMMUG00000021716"	84	50	79	132	123	203	133	180	121	142	108	52
"ENSMMUG00000021717"	0	4	2	1	0	1	2	1	0	2	2	3
"ENSMMUG00000021718"	307	130	221	459	377	584	268	252	291	153	231	89
"ENSMMUG00000021719"	1848	1755	2044	1486	1420	1558	1451	1387	1699	2033	2739	1138
"ENSMMUG00000021720"	6	2	6	1	1	2	3	1	1	0	0	25
"ENSMMUG00000021721"	761	649	622	994	1110	1289	4589	4559	6450	1063	921	506
"ENSMMUG00000021722"	128	76	118	134	147	101	98	55	37	90	132	74
"ENSMMUG00000021723"	0	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000021724"	744	456	575	503	638	756	740	1023	904	739	635	414
"ENSMMUG00000021725"	0	0	0	0	0	0	0	0	0	0	0	4
"ENSMMUG00000021726"	1	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000021727"	120	80	138	62	74	92	127	128	98	90	132	36
"ENSMMUG00000021728"	0	0	0	0	0	0	2	0	0	0	0	0
"ENSMMUG00000021729"	238	132	218	137	146	138	138	92	157	155	215	91
"ENSMMUG00000021730"	5	1	0	3	0	0	1	3	2	1	5	0
"ENSMMUG00000021732"	0	0	0	0	0	0	0	1	1	0	0	0
"ENSMMUG00000021733"	72	69	164	58	91	96	50	33	29	56	117	19
"ENSMMUG00000021734"	323	153	275	368	324	469	386	398	436	362	273	131
"ENSMMUG00000021735"	1224	708	943	943	898	938	903	767	1050	994	1197	552
"ENSMMUG00000021736"	3	1	1	2	0	0	0	0	0	19	0	0
"ENSMMUG00000021737"	185	77	254	83	62	92	308	191	350	125	103	93
"ENSMMUG00000021738"	0	0	0	0	0	1	0	3	0	0	0	0
"ENSMMUG00000021739"	1	4	1	0	0	0	1	2	0	0	3	0
"ENSMMUG00000021740"	1	0	1	0	1	0	0	2	3	5	1	0
"ENSMMUG00000021741"	414	261	339	271	371	287	145	175	107	295	364	153
"ENSMMUG00000021742"	80	37	71	96	135	132	61	49	49	51	88	43
"ENSMMUG00000021743"	2	1	7	0	9	4	1	7	1	0	3	0
"ENSMMUG00000021744"	0	0	0	0	0	0	1	0	1	0	1	0
"ENSMMUG00000021745"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000021746"	772	816	789	673	841	649	483	304	511	1015	1087	520
"ENSMMUG00000021748"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021749"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021750"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021751"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021752"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021753"	7	5	1	0	4	1	8	15	10	0	2	0
"ENSMMUG00000021754"	57	12	22	86	155	171	117	216	194	11	4	0
"ENSMMUG00000021755"	0	0	1	0	1	1	3	9	4	0	1	0
"ENSMMUG00000021756"	700	374	533	10701	5899	7992	10070	5959	11872	297	399	240
"ENSMMUG00000021757"	201	129	183	284	181	214	275	324	596	135	180	77
"ENSMMUG00000021758"	77	50	74	104	73	89	84	89	176	74	77	21
"ENSMMUG00000021759"	580	241	340	4087	2495	5270	6076	6825	12952	506	379	558
"ENSMMUG00000021760"	171	46	116	152	91	173	229	240	268	106	104	48
"ENSMMUG00000021761"	0	0	0	0	1	0	0	1	0	0	0	0
"ENSMMUG00000021762"	285	96	215	3024	345	1170	3056	1843	4339	154	180	70
"ENSMMUG00000021763"	2	1	5	1	1	5	3	0	0	0	1	0
"ENSMMUG00000021764"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021765"	22	9	18	28	16	23	5	4	1	15	4	4
"ENSMMUG00000021766"	6305	3837	3286	14989	9302	11532	18898	13568	27584	6746	6530	2854
"ENSMMUG00000021769"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021771"	145	107	121	104	182	184	82	80	83	181	193	83
"ENSMMUG00000021772"	599	347	469	331	497	463	343	238	228	516	493	205
"ENSMMUG00000021773"	70	48	60	38	24	13	48	41	17	72	105	20
"ENSMMUG00000021774"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000021775"	6	1	2	6	0	1	7	1	5	0	0	0
"ENSMMUG00000021776"	8	7	5	4	6	8	4	4	3	9	7	5
"ENSMMUG00000021777"	283	139	162	175	195	239	145	141	300	238	171	34
"ENSMMUG00000021778"	1404	826	1037	1111	1877	1563	373	342	304	1470	2041	510
"ENSMMUG00000021779"	2	6	6	1	3	6	3	7	2	5	1	10
"ENSMMUG00000021780"	267	146	236	133	225	242	148	238	139	276	305	112
"ENSMMUG00000021782"	2256	342	2008	3822	9017	13666	569	174	168	2772	2241	1035
"ENSMMUG00000021783"	1	1	0	0	0	0	2	0	1	0	0	1
"ENSMMUG00000021784"	0	0	0	0	1	1	0	0	0	0	1	0
"ENSMMUG00000021785"	144	103	157	126	119	173	87	81	87	178	177	72
"ENSMMUG00000021786"	1	1	0	0	0	0	0	1	1	0	1	0
"ENSMMUG00000021787"	201	253	275	618	584	769	778	953	931	175	430	230
"ENSMMUG00000021788"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021789"	543	290	459	347	325	467	1009	934	917	724	590	349
"ENSMMUG00000021790"	6	4	4	0	3	3	26	25	28	0	1	8
"ENSMMUG00000021791"	7	0	21	3	1	1	1	1	1	1	9	3
"ENSMMUG00000021792"	3289	4433	3676	3604	3143	2165	2309	2080	2747	2954	4352	1986
"ENSMMUG00000021793"	4	1	8	2	0	2	3	4	2	0	2	3
"ENSMMUG00000021794"	0	0	2	2	0	0	1	5	8	2	0	0
"ENSMMUG00000021795"	342	133	346	165	203	270	224	240	266	396	333	202
"ENSMMUG00000021796"	9	1	2	1	9	7	19	9	4	0	7	14
"ENSMMUG00000021797"	35	17	16	11	4	4	16	7	8	11	14	7
"ENSMMUG00000021798"	167	91	173	126	220	323	1162	1285	978	434	348	360
"ENSMMUG00000021799"	0	0	0	0	1	0	0	0	1	0	0	0
"ENSMMUG00000021800"	20	15	13	3	12	9	50	58	27	41	24	15
"ENSMMUG00000021801"	120	57	104	49	35	52	195	198	204	113	101	105
"ENSMMUG00000021802"	1	0	1	0	3	0	4	3	3	0	0	0
"ENSMMUG00000021803"	145	114	139	166	266	287	382	346	344	102	155	87
"ENSMMUG00000021804"	460	217	262	721	733	803	1793	1725	2396	274	352	184
"ENSMMUG00000021805"	509	316	421	405	562	424	379	397	618	481	591	295
"ENSMMUG00000021806"	268	177	311	274	463	512	184	179	210	233	424	152
"ENSMMUG00000021807"	364	357	320	382	870	739	301	129	104	363	472	151
"ENSMMUG00000021808"	193	186	261	101	139	173	176	111	102	477	376	171
"ENSMMUG00000021809"	1636	717	1246	1273	1520	1876	1426	1245	1486	1190	1185	524
"ENSMMUG00000021810"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000021811"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021812"	179	109	176	190	297	242	74	52	79	148	182	193
"ENSMMUG00000021813"	69	156	71	98	180	34	22	26	12	56	36	18
"ENSMMUG00000021815"	750	247	473	920	966	957	941	562	917	692	351	248
"ENSMMUG00000021816"	0	0	0	0	1	0	0	1	0	0	0	0
"ENSMMUG00000021817"	3	1	7	3	1	2	1	5	2	0	0	1
"ENSMMUG00000021818"	6897	4264	4856	7575	7754	7207	6067	4759	8972	6758	6376	3421
"ENSMMUG00000021819"	0	0	1	0	0	0	0	0	1	0	0	0
"ENSMMUG00000021820"	769	394	757	356	428	479	172	216	83	435	561	204
"ENSMMUG00000021821"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021823"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021825"	70	33	60	51	44	51	315	278	241	33	27	15
"ENSMMUG00000021826"	181	114	104	121	132	129	112	107	92	121	136	81
"ENSMMUG00000021827"	22	11	7	1	8	4	5	9	7	5	19	13
"ENSMMUG00000021828"	3347	3273	3964	1826	2054	1757	878	797	816	4764	5606	3980
"ENSMMUG00000021830"	30	13	11	4	3	2	14	19	4	34	12	6
"ENSMMUG00000021831"	95	34	80	39	68	106	83	114	78	56	18	30
"ENSMMUG00000021832"	4	0	1	0	3	0	1	1	1	0	7	0
"ENSMMUG00000021833"	60	29	45	53	42	46	51	21	26	46	57	19
"ENSMMUG00000021834"	11	3	20	5	4	15	4	1	1	1	7	5
"ENSMMUG00000021835"	2056	1119	2032	2245	2576	3334	1429	942	1630	1212	1624	786
"ENSMMUG00000021837"	736	346	533	668	646	688	1131	1212	1153	552	596	220
"ENSMMUG00000021839"	0	0	1	0	1	0	3	3	1	0	0	0
"ENSMMUG00000021840"	30	24	44	6	18	23	12	33	13	16	26	8
"ENSMMUG00000021841"	450	219	160	132	121	146	118	87	82	335	263	105
"ENSMMUG00000021842"	261	227	257	66	41	55	28	38	11	205	238	115
"ENSMMUG00000021843"	2131	1098	1431	848	766	702	682	596	578	2631	3183	1076
"ENSMMUG00000021844"	309	181	280	207	217	226	211	160	209	310	320	112
"ENSMMUG00000021845"	94	43	90	91	104	174	162	177	149	87	96	17
"ENSMMUG00000021846"	47	11	33	9	13	19	4	22	3	6	27	13
"ENSMMUG00000021847"	0	0	2	3	0	0	0	1	0	0	0	0
"ENSMMUG00000021848"	74	78	62	40	77	39	27	35	17	80	99	32
"ENSMMUG00000021849"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021850"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021851"	34	50	31	37	47	104	24	42	23	62	48	35
"ENSMMUG00000021852"	626	742	478	781	737	654	744	621	769	697	704	268
"ENSMMUG00000021853"	88	62	115	71	99	97	62	58	54	105	102	98
"ENSMMUG00000021854"	2939	1159	2020	3440	3770	4797	4406	3900	4665	2833	3012	1180
"ENSMMUG00000021855"	112	85	89	98	79	89	77	84	49	103	125	33
"ENSMMUG00000021856"	1189	665	772	1640	1797	2130	3071	2706	3849	1471	1351	519
"ENSMMUG00000021857"	2	0	0	3	1	0	2	0	1	0	0	0
"ENSMMUG00000021858"	3	0	1	0	1	3	3	2	2	0	0	0
"ENSMMUG00000021859"	31	22	18	5	15	8	0	1	0	53	51	0
"ENSMMUG00000021860"	0	0	0	3	0	0	0	1	1	0	0	0
"ENSMMUG00000021861"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021862"	1	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021863"	1	0	4	5	0	2	2	5	4	6	0	1
"ENSMMUG00000021864"	87	61	45	67	108	142	353	456	333	140	89	48
"ENSMMUG00000021865"	1	0	0	1	0	2	0	2	8	0	1	0
"ENSMMUG00000021866"	51	52	37	84	65	81	69	74	79	70	56	18
"ENSMMUG00000021867"	17	10	15	12	8	6	79	101	85	11	15	6
"ENSMMUG00000021868"	169	96	208	104	113	117	47	36	26	168	226	100
"ENSMMUG00000021870"	0	0	1	0	2	0	1	0	0	0	0	0
"ENSMMUG00000021871"	0	0	0	0	0	0	0	2	1	0	0	0
"ENSMMUG00000021872"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000021873"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000021874"	35	7	13	28	22	45	120	140	200	20	19	26
"ENSMMUG00000021875"	923	540	722	904	871	939	859	566	875	1155	938	615
"ENSMMUG00000021876"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021877"	2	0	1	0	0	1	0	0	1	2	2	1
"ENSMMUG00000021878"	311	108	354	193	253	373	155	145	112	182	256	146
"ENSMMUG00000021879"	41	55	49	41	45	25	23	27	18	49	23	48
"ENSMMUG00000021880"	193	174	83	1139	653	1213	1059	1454	2292	100	74	50
"ENSMMUG00000021881"	15	1	2	85	8	33	61	12	38	8	6	7
"ENSMMUG00000021882"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021884"	0	0	1	0	2	0	0	2	1	0	0	1
"ENSMMUG00000021885"	101	69	67	76	49	63	56	39	62	91	63	42
"ENSMMUG00000021886"	376	121	322	271	185	242	206	132	136	325	256	120
"ENSMMUG00000021887"	55	149	75	1238	1131	1196	2631	3999	5398	87	186	45
"ENSMMUG00000021889"	1	3	67	1	0	13	1	0	0	0	5	22
"ENSMMUG00000021891"	1	0	1	2	0	1	0	2	0	2	2	0
"ENSMMUG00000021892"	49	66	126	21	13	44	8	55	0	25	25	24
"ENSMMUG00000021893"	1	1	1	3	1	0	1	0	1	2	3	0
"ENSMMUG00000021894"	0	0	0	0	0	0	0	0	0	0	2	3
"ENSMMUG00000021895"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021896"	66	79	8	37	42	61	58	50	64	18	13	16
"ENSMMUG00000021897"	0	11	0	8	8	2	1	3	1	0	1	0
"ENSMMUG00000021899"	1411	820	1002	1840	1785	1552	1237	1004	1103	775	673	353
"ENSMMUG00000021900"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021901"	11	6	11	4	13	4	0	2	1	16	11	0
"ENSMMUG00000021902"	0	0	0	0	0	1	0	1	0	0	0	0
"ENSMMUG00000021904"	15	16	25	12	14	7	17	19	17	15	25	9
"ENSMMUG00000021905"	251	224	164	2151	2525	3347	469	359	651	239	472	77
"ENSMMUG00000021906"	95	40	90	122	114	130	173	156	220	127	110	37
"ENSMMUG00000021907"	3	0	0	1	23	6	0	2	5	0	1	0
"ENSMMUG00000021909"	10	4	3	212	80	118	85	90	120	4	7	1
"ENSMMUG00000021911"	199	110	179	146	137	127	42	27	25	145	153	67
"ENSMMUG00000021912"	204	105	160	147	223	220	171	143	203	188	204	71
"ENSMMUG00000021913"	3	4	1	2	8	1	2	1	1	4	2	4
"ENSMMUG00000021914"	68	86	70	18	18	18	17	44	12	45	89	14
"ENSMMUG00000021915"	2470	1141	1577	2475	2527	2886	2241	1591	2300	1996	1611	939
"ENSMMUG00000021916"	2053	1539	1351	1842	1651	1878	852	674	939	1079	1885	798
"ENSMMUG00000021917"	2	1	3	0	1	0	0	4	1	0	1	0
"ENSMMUG00000021918"	2598	1300	2094	3638	4691	6003	6281	8491	11827	2673	3064	1629
"ENSMMUG00000021921"	485	288	391	756	610	620	478	345	453	491	380	206
"ENSMMUG00000021924"	349	108	87	218	242	293	147	174	126	191	59	49
"ENSMMUG00000021925"	0	0	0	0	1	1	1	5	2	0	2	0
"ENSMMUG00000021927"	58	53	52	87	78	40	772	696	380	48	432	15
"ENSMMUG00000021928"	2851	1442	1769	3188	3066	4158	3062	2482	5214	2600	3064	1293
"ENSMMUG00000021929"	18	31	38	62	15	11	131	137	211	19	21	7
"ENSMMUG00000021930"	84	108	92	324	192	87	274	200	330	71	59	33
"ENSMMUG00000021931"	2	1	0	1	2	1	7	4	11	2	1	0
"ENSMMUG00000021932"	425	176	327	497	369	699	757	873	787	247	213	129
"ENSMMUG00000021933"	0	0	0	2	1	0	0	2	1	1	0	0
"ENSMMUG00000021934"	5	17	7	3	2	4	1	2	2	7	12	0
"ENSMMUG00000021935"	724	335	664	775	986	1322	821	966	1094	635	774	275
"ENSMMUG00000021936"	600	402	374	1063	1119	985	949	483	927	599	482	113
"ENSMMUG00000021937"	21	21	17	16	15	22	12	9	7	40	21	9
"ENSMMUG00000021938"	1077	445	524	1373	846	1230	1830	1088	2020	776	796	593
"ENSMMUG00000021939"	386	231	475	285	354	399	165	192	176	349	413	228
"ENSMMUG00000021941"	2	2	3	2	1	0	4	3	2	0	4	0
"ENSMMUG00000021942"	367	270	408	129	179	181	76	96	31	337	414	253
"ENSMMUG00000021943"	1	1	0	2	1	3	8	15	8	12	4	0
"ENSMMUG00000021944"	2408	1480	1578	2256	1909	2034	3190	2135	3776	2020	2037	1081
"ENSMMUG00000021945"	3	1	3	3	2	3	6	8	3	6	6	0
"ENSMMUG00000021956"	13	9	29	17	7	11	8	11	9	2	15	11
"ENSMMUG00000021963"	284	166	352	119	157	230	250	334	192	168	196	179
"ENSMMUG00000021964"	2568	1328	1414	1750	2687	3628	9966	9849	8564	3323	2891	1049
"ENSMMUG00000021965"	121	117	86	81	98	150	200	183	161	144	107	56
"ENSMMUG00000021967"	0	0	0	0	0	0	0	0	0	0	0	1
"ENSMMUG00000021968"	25	17	6	14	10	16	7	3	4	46	24	12
"ENSMMUG00000021969"	779	402	603	801	695	1052	1019	995	1353	570	561	365
"ENSMMUG00000021970"	1	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021971"	2432	1281	1923	1736	1899	2672	2363	1998	2270	1721	1669	829
"ENSMMUG00000021972"	142	116	180	80	46	108	92	44	39	63	128	47
"ENSMMUG00000021975"	1	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000021976"	1272	925	688	1564	1432	1541	2423	1583	1993	1595	1436	770
"ENSMMUG00000021977"	371	243	48	78	22	122	72	7	8	89	4	96
"ENSMMUG00000021979"	4824	2307	3394	1792	2487	2655	1063	795	734	3838	5780	1444
"ENSMMUG00000021980"	612	591	866	367	439	400	220	174	144	1033	1107	690
"ENSMMUG00000021981"	539	294	470	563	622	627	428	321	374	307	453	251
"ENSMMUG00000021984"	2	3	1	0	0	3	5	1	0	0	2	0
"ENSMMUG00000021985"	868	783	578	1567	1297	897	1046	721	1138	739	707	242
"ENSMMUG00000021986"	860	480	671	711	773	808	708	840	889	840	872	316
"ENSMMUG00000021987"	10	0	7	21	18	17	9	22	10	2	6	0
"ENSMMUG00000021988"	1	0	0	0	0	0	0	0	2	0	0	0
"ENSMMUG00000021989"	132	77	222	90	108	215	156	156	214	146	152	174
"ENSMMUG00000021990"	60	57	52	75	57	47	31	24	32	46	46	40
"ENSMMUG00000021991"	1180	403	884	743	651	876	912	1152	1258	827	760	444
"ENSMMUG00000021992"	530	363	468	1998	1447	1973	2777	1754	3448	700	763	350
"ENSMMUG00000021993"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000021994"	120	135	79	87	88	129	159	266	237	147	88	89
"ENSMMUG00000021995"	3	4	5	0	2	8	5	5	1	3	0	0
"ENSMMUG00000021996"	11	17	26	0	5	6	1	0	3	6	19	16
"ENSMMUG00000021997"	2	0	2	1	2	0	0	1	0	0	5	0
"ENSMMUG00000021998"	175	278	234	281	418	403	235	281	190	121	250	185
"ENSMMUG00000021999"	195	208	182	304	376	342	490	503	686	240	301	222
"ENSMMUG00000022000"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000022001"	1290	812	828	2321	1889	2204	1276	1405	1956	1469	1804	553
"ENSMMUG00000022002"	103	70	86	27	43	51	55	76	99	117	130	51
"ENSMMUG00000022003"	1687	6291	6681	2043	1915	1474	7602	2471	1850	1833	7921	2440
"ENSMMUG00000022004"	14	3	4	2	2	7	9	10	8	2	5	5
"ENSMMUG00000022005"	490	312	404	301	437	377	155	148	144	567	545	224
"ENSMMUG00000022006"	0	1	0	7	1	8	3	17	33	0	0	0
"ENSMMUG00000022007"	248	109	249	173	184	211	182	216	210	213	265	187
"ENSMMUG00000022008"	233	302	252	467	294	274	497	417	655	240	288	178
"ENSMMUG00000022009"	3756	2543	3169	4291	3329	3262	4112	3338	5728	4705	4686	1989
"ENSMMUG00000022010"	45	60	57	42	49	62	38	51	45	35	43	28
"ENSMMUG00000022013"	2	2	0	0	0	1	0	2	1	0	2	0
"ENSMMUG00000022017"	45	83	131	92	102	124	403	189	160	37	95	38
"ENSMMUG00000022018"	0	0	1	0	0	0	0	3	2	2	1	0
"ENSMMUG00000022019"	199	115	207	169	263	242	103	77	151	225	317	140
