"id"	"X70_D0"	"X71_D0"	"X72_D0"	"X70_D4"	"X71_D4"	"X72_D4"	"X70_D7"	"X71_D7"	"X72_D7"	"X70_D28"	"X71_D28"	"X72_D28"
"ENSMMUG00000005288"	0	0	0	1	0	0	2	0	0	0	0	0
"ENSMMUG00000005289"	1	5	3	3	1	0	3	3	0	0	6	0
"ENSMMUG00000005290"	0	4	1	0	0	0	3	0	0	0	0	0
"ENSMMUG00000005291"	280	233	140	320	223	133	282	284	130	158	343	53
"ENSMMUG00000005292"	302	329	272	383	329	272	296	314	210	147	277	21
"ENSMMUG00000005293"	128	81	100	113	71	125	77	141	108	60	112	38
"ENSMMUG00000005294"	254	266	320	364	293	312	291	465	301	289	591	172
"ENSMMUG00000005295"	0	8	3	0	0	0	3	2	0	0	0	0
"ENSMMUG00000005296"	310	312	381	471	517	508	652	1092	611	644	797	381
"ENSMMUG00000005297"	168	257	242	363	269	173	163	286	203	124	330	111
"ENSMMUG00000005298"	43	64	135	74	79	114	50	140	86	25	98	64
"ENSMMUG00000005299"	10	8	2	7	8	6	4	3	8	7	15	0
"ENSMMUG00000005300"	12	11	27	23	18	33	10	22	10	10	5	5
"ENSMMUG00000005301"	2	6	5	5	0	0	8	2	3	0	3	0
"ENSMMUG00000005302"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005303"	17	15	16	26	18	7	22	29	17	5	36	18
"ENSMMUG00000005304"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005305"	63	35	82	41	37	69	26	48	76	11	26	13
"ENSMMUG00000005306"	40	36	93	60	40	78	31	68	47	35	49	23
"ENSMMUG00000005307"	8	3	14	19	12	21	6	12	12	5	12	4
"ENSMMUG00000005311"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005312"	347	341	232	745	494	322	671	975	334	109	213	60
"ENSMMUG00000005314"	474	578	276	670	594	299	981	1516	426	453	729	298
"ENSMMUG00000005316"	12	10	2	3	15	6	6	12	3	12	11	5
"ENSMMUG00000005317"	12	13	5	15	16	19	16	21	14	0	3	0
"ENSMMUG00000005318"	0	2	12	0	10	1	3	31	5	4	2	16
"ENSMMUG00000005319"	50	82	22	65	56	22	45	36	36	37	108	24
"ENSMMUG00000005320"	3	2	0	1	4	0	4	3	0	0	0	0
"ENSMMUG00000005321"	1590	1647	1352	1904	1890	939	1480	1725	856	750	1779	536
"ENSMMUG00000005322"	0	0	0	1	3	0	0	0	2	0	2	0
"ENSMMUG00000005323"	193	230	144	182	216	301	249	249	150	109	240	106
"ENSMMUG00000005325"	25	10	36	30	5	20	11	16	22	11	4	5
"ENSMMUG00000005327"	319	121	573	203	148	669	160	190	450	171	181	93
"ENSMMUG00000005328"	0	0	5	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005329"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005331"	139	92	117	151	116	99	106	178	71	60	62	39
"ENSMMUG00000005333"	592	465	498	613	365	479	489	377	301	391	763	231
"ENSMMUG00000005334"	1355	1124	1532	1883	854	1444	1095	1097	1530	459	652	480
"ENSMMUG00000005335"	0	2	4	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005336"	275	190	148	183	151	107	213	227	103	216	657	178
"ENSMMUG00000005337"	312	195	204	314	153	172	247	168	170	171	311	122
"ENSMMUG00000005338"	303	394	177	304	270	155	281	385	144	246	442	150
"ENSMMUG00000005339"	24	46	60	60	24	54	40	35	19	17	70	7
"ENSMMUG00000005340"	708	1157	425	814	923	433	627	871	408	275	622	149
"ENSMMUG00000005341"	314	172	226	230	153	166	264	272	124	236	375	150
"ENSMMUG00000005342"	169	127	97	121	166	114	145	144	105	58	104	47
"ENSMMUG00000005343"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005344"	165	107	116	223	115	146	161	155	64	78	148	20
"ENSMMUG00000005346"	319	353	220	540	350	189	412	499	140	129	443	122
"ENSMMUG00000005347"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005348"	405	281	279	393	316	379	512	420	279	232	328	231
"ENSMMUG00000005349"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005350"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005351"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005352"	176	186	258	280	152	248	139	211	175	149	366	259
"ENSMMUG00000005353"	265	334	188	283	375	305	178	287	180	310	635	111
"ENSMMUG00000005354"	12	39	7	13	9	0	18	9	16	9	12	0
"ENSMMUG00000005355"	6	23	5	17	32	2	9	24	5	2	20	0
"ENSMMUG00000005356"	1541	1519	997	1745	1189	914	1526	1413	785	731	1271	415
"ENSMMUG00000005357"	144	249	85	110	226	115	99	148	111	54	288	40
"ENSMMUG00000005358"	176	180	88	159	152	55	214	241	47	47	102	16
"ENSMMUG00000005360"	295	406	237	618	321	257	414	414	227	191	330	97
"ENSMMUG00000005361"	4	8	4	10	13	1	10	4	4	0	3	0
"ENSMMUG00000005362"	17	38	30	29	15	28	39	22	33	26	25	11
"ENSMMUG00000005363"	125	111	102	154	116	70	88	103	54	50	88	28
"ENSMMUG00000005364"	26	12	29	15	13	31	8	18	19	5	39	1
"ENSMMUG00000005365"	155	129	132	164	93	129	181	121	111	65	124	33
"ENSMMUG00000005366"	218	249	156	243	312	187	226	525	173	263	500	131
"ENSMMUG00000005367"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000005369"	13	11	22	10	15	2	15	7	9	7	12	0
"ENSMMUG00000005370"	0	4	14	3	1	0	0	1	0	5	0	0
"ENSMMUG00000005371"	4	2	11	8	6	2	1	9	6	9	6	1
"ENSMMUG00000005372"	83	52	85	98	61	53	71	79	49	89	115	101
"ENSMMUG00000005374"	5	5	0	4	1	0	6	2	0	0	5	0
"ENSMMUG00000005376"	593	842	454	390	685	577	472	871	392	320	1000	290
"ENSMMUG00000005377"	378	273	348	487	300	366	288	300	290	230	338	164
"ENSMMUG00000005378"	0	0	0	0	0	0	0	0	0	0	1	0
"ENSMMUG00000005380"	254	288	170	229	182	107	171	202	70	159	334	67
"ENSMMUG00000005382"	78	70	30	84	52	43	49	78	40	52	103	29
"ENSMMUG00000005383"	391	767	431	1283	816	581	655	811	491	132	311	106
"ENSMMUG00000005384"	780	585	419	818	491	451	821	529	420	429	594	229
"ENSMMUG00000005387"	31	32	17	39	18	34	20	19	11	12	0	0
"ENSMMUG00000005388"	318	223	243	247	215	344	244	390	230	178	195	80
"ENSMMUG00000005389"	327	238	170	342	261	298	322	351	203	163	192	69
"ENSMMUG00000005390"	89	257	71	137	163	96	279	300	92	28	123	61
"ENSMMUG00000005391"	209	166	137	239	182	86	194	195	137	85	118	34
"ENSMMUG00000005392"	5	6	3	0	0	0	1	2	0	0	2	0
"ENSMMUG00000005393"	357	219	174	377	216	199	383	345	155	238	311	109
"ENSMMUG00000005395"	0	0	0	0	1	0	0	1	4	0	0	0
"ENSMMUG00000005396"	321	429	223	542	398	267	362	339	291	228	471	192
"ENSMMUG00000005397"	63	57	87	75	49	30	42	82	42	48	87	28
"ENSMMUG00000005400"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005401"	0	0	2	0	0	0	0	2	0	0	0	0
"ENSMMUG00000005402"	385	271	202	378	258	239	417	500	270	174	272	67
"ENSMMUG00000005403"	1	2	2	2	1	0	1	1	0	2	4	1
"ENSMMUG00000005404"	0	2	9	1	1	0	1	0	0	0	1	0
"ENSMMUG00000005405"	10	10	10	8	3	14	10	10	9	0	22	4
"ENSMMUG00000005406"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005407"	25	43	10	45	41	17	17	28	15	3	44	4
"ENSMMUG00000005409"	16	39	14	28	24	0	22	23	7	15	87	14
"ENSMMUG00000005410"	2578	3732	1700	3222	2624	1768	2968	3622	1508	1133	2395	597
"ENSMMUG00000005413"	4	3	4	2	5	2	6	3	2	2	9	0
"ENSMMUG00000005414"	3	12	6	19	14	6	9	17	17	3	13	0
"ENSMMUG00000005415"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005417"	70	74	112	90	132	148	43	117	95	39	222	38
"ENSMMUG00000005420"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005421"	0	1	7	0	0	0	2	1	0	0	0	0
"ENSMMUG00000005422"	0	1	1	0	0	0	2	0	0	0	0	0
"ENSMMUG00000005423"	208	156	223	228	153	186	159	219	188	113	233	95
"ENSMMUG00000005424"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005425"	5	4	2	3	5	1	2	0	2	3	2	0
"ENSMMUG00000005426"	463	377	379	546	393	342	428	495	360	292	515	198
"ENSMMUG00000005427"	431	591	418	699	464	322	274	374	214	180	407	160
"ENSMMUG00000005428"	0	2	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000005429"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005430"	0	0	0	0	12	0	0	0	0	0	1	0
"ENSMMUG00000005431"	13	22	54	33	25	55	17	46	57	29	55	39
"ENSMMUG00000005432"	9	11	2	100	7	0	6	1	0	9	4	0
"ENSMMUG00000005433"	42	36	22	21	30	20	21	30	14	13	26	7
"ENSMMUG00000005434"	305	235	383	355	199	348	218	259	308	107	318	107
"ENSMMUG00000005435"	36	38	22	15	29	36	10	28	26	2	50	6
"ENSMMUG00000005437"	200	99	58	164	152	112	148	151	74	89	167	18
"ENSMMUG00000005439"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005440"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005441"	0	2	0	1	0	0	0	0	0	0	2	0
"ENSMMUG00000005442"	17	23	21	28	16	40	12	17	23	2	11	2
"ENSMMUG00000005443"	0	0	1	0	0	1	2	1	0	0	0	0
"ENSMMUG00000005445"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005446"	1053	1164	630	1220	1087	683	1041	831	485	449	799	127
"ENSMMUG00000005447"	963	478	944	895	464	947	1742	1576	971	407	445	361
"ENSMMUG00000005448"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000005449"	0	2	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005450"	56	44	60	76	32	83	48	50	74	33	24	22
"ENSMMUG00000005451"	1	2	4	5	5	0	6	5	0	0	3	0
"ENSMMUG00000005452"	37	18	43	37	16	29	19	33	49	26	36	17
"ENSMMUG00000005453"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005455"	3816	3459	2287	8365	6960	1667	7993	11035	1844	1989	3209	885
"ENSMMUG00000005456"	9	21	6	15	17	2	22	23	15	2	11	0
"ENSMMUG00000005457"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005458"	0	2	6	0	0	2	1	0	4	0	0	0
"ENSMMUG00000005461"	6509	7856	3931	13914	6331	3502	10052	8286	3167	3932	5548	1944
"ENSMMUG00000005462"	0	0	0	0	0	0	0	1	2	0	0	0
"ENSMMUG00000005463"	83	42	63	70	74	57	30	63	52	27	40	24
"ENSMMUG00000005465"	128	134	122	221	122	143	185	201	132	88	131	81
"ENSMMUG00000005466"	0	0	6	0	0	1	0	0	0	0	0	0
"ENSMMUG00000005467"	73	61	36	42	77	33	43	78	34	41	101	52
"ENSMMUG00000005469"	426	353	95	445	354	119	440	322	123	210	374	72
"ENSMMUG00000005470"	3	0	3	2	2	0	1	0	0	0	2	0
"ENSMMUG00000005471"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005472"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005473"	0	0	0	1	0	0	0	0	0	0	0	5
"ENSMMUG00000005475"	0	6	0	3	2	2	3	3	1	11	2	0
"ENSMMUG00000005476"	32	47	8	50	36	11	50	31	12	27	26	2
"ENSMMUG00000005477"	205	160	151	190	201	149	211	250	116	94	141	9
"ENSMMUG00000005478"	798	496	458	712	525	484	753	719	384	458	658	200
"ENSMMUG00000005480"	4	12	50	14	13	47	13	27	49	11	17	7
"ENSMMUG00000005481"	11	11	6	5	4	1	7	4	3	9	10	0
"ENSMMUG00000005482"	4297	3108	2043	4405	2845	1452	3663	2780	1352	1738	3016	678
"ENSMMUG00000005483"	47	48	130	69	64	162	58	96	100	42	133	79
"ENSMMUG00000005484"	67	26	47	50	31	54	45	53	35	50	75	15
"ENSMMUG00000005485"	1	0	1	0	0	5	2	2	0	0	0	3
"ENSMMUG00000005486"	20	8	40	14	6	94	13	15	38	9	36	17
"ENSMMUG00000005487"	0	2	1	0	0	0	0	0	1	10	4	0
"ENSMMUG00000005488"	19	18	104	33	23	161	18	65	123	19	43	39
"ENSMMUG00000005489"	0	0	3	0	0	0	0	0	1	0	0	0
"ENSMMUG00000005490"	8	6	15	6	1	0	2	5	3	0	2	0
"ENSMMUG00000005491"	0	1	2	2	0	0	2	0	3	0	1	0
"ENSMMUG00000005492"	9	7	16	6	10	21	5	9	9	1	21	3
"ENSMMUG00000005493"	4	3	28	3	7	37	2	13	35	11	7	20
"ENSMMUG00000005494"	1771	1155	2807	1783	1689	3239	1417	2206	2692	1520	3763	2221
"ENSMMUG00000005495"	187	169	190	251	182	347	228	457	290	194	363	96
"ENSMMUG00000005496"	479	441	324	503	638	387	543	1214	358	402	978	275
"ENSMMUG00000005498"	23	15	26	30	28	41	13	26	25	30	41	24
"ENSMMUG00000005501"	43	61	87	121	82	75	88	168	79	40	104	18
"ENSMMUG00000005502"	194	228	203	365	250	165	156	263	178	70	227	83
"ENSMMUG00000005504"	119	100	96	142	82	115	122	152	57	45	60	30
"ENSMMUG00000005505"	32	24	20	48	19	27	26	34	22	10	32	8
"ENSMMUG00000005506"	23	184	9	43	80	8	72	137	34	23	35	0
"ENSMMUG00000005507"	24	12	51	17	16	38	7	17	24	0	32	5
"ENSMMUG00000005508"	545	718	326	1559	842	436	1036	1532	389	172	492	80
"ENSMMUG00000005509"	114	129	108	145	138	138	212	214	89	89	176	82
"ENSMMUG00000005510"	51	53	74	59	56	108	36	53	61	15	89	40
"ENSMMUG00000005511"	5067	5392	3408	8189	5561	2908	5866	5060	2622	3015	5622	1787
"ENSMMUG00000005512"	0	0	3	1	0	0	3	1	0	0	0	0
"ENSMMUG00000005513"	56	32	46	20	29	74	21	33	42	21	24	43
"ENSMMUG00000005514"	439	315	245	574	369	237	422	406	279	146	329	117
"ENSMMUG00000005515"	243	265	229	369	229	242	198	200	115	113	223	45
"ENSMMUG00000005517"	20	5	6	9	0	4	3	7	1	2	5	1
"ENSMMUG00000005518"	0	2	1	1	0	0	3	1	0	0	0	0
"ENSMMUG00000005519"	25	37	19	38	12	42	107	130	40	8	11	15
"ENSMMUG00000005520"	0	1	14	0	6	0	2	2	0	0	2	0
"ENSMMUG00000005521"	432	317	192	406	411	307	473	578	271	275	503	229
"ENSMMUG00000005522"	215	166	207	241	161	183	276	253	196	147	252	119
"ENSMMUG00000005524"	146	122	200	120	104	190	186	217	160	107	211	130
"ENSMMUG00000005526"	957	508	531	601	505	663	613	454	427	331	563	174
"ENSMMUG00000005527"	77	90	204	150	98	181	85	170	181	54	131	68
"ENSMMUG00000005528"	503	356	388	517	319	538	529	376	444	384	466	245
"ENSMMUG00000005529"	40	58	19	43	24	30	54	39	41	19	29	10
"ENSMMUG00000005530"	0	1	0	2	0	0	0	0	0	0	0	0
"ENSMMUG00000005531"	17	12	15	10	16	13	19	27	4	18	18	9
"ENSMMUG00000005532"	0	7	1	0	6	14	1	7	3	0	6	0
"ENSMMUG00000005533"	634	726	374	548	631	401	608	732	307	297	575	109
"ENSMMUG00000005534"	761	613	859	704	782	1085	824	1404	1380	683	1367	1014
"ENSMMUG00000005537"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005539"	111	55	66	106	95	88	128	149	64	40	47	16
"ENSMMUG00000005541"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005542"	0	2	4	2	2	3	0	1	2	0	7	0
"ENSMMUG00000005543"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005544"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005545"	8	48	50	109	61	2	13	47	43	14	16	29
"ENSMMUG00000005547"	287	268	271	567	316	198	308	338	177	188	461	116
"ENSMMUG00000005548"	1225	816	921	1333	860	957	1125	937	759	532	838	363
"ENSMMUG00000005550"	652	378	242	561	354	231	531	340	95	410	545	176
"ENSMMUG00000005551"	210	317	180	236	418	172	442	655	225	77	390	35
"ENSMMUG00000005552"	107	106	116	173	126	95	139	185	116	73	122	36
"ENSMMUG00000005553"	33	16	72	41	16	86	21	47	101	22	33	10
"ENSMMUG00000005554"	16	9	13	7	23	29	8	24	41	11	19	10
"ENSMMUG00000005555"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005556"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005557"	88	118	75	79	93	51	75	137	62	59	144	31
"ENSMMUG00000005558"	414	275	294	367	224	251	323	278	161	180	319	68
"ENSMMUG00000005559"	63	43	33	46	35	38	39	30	33	34	99	28
"ENSMMUG00000005560"	17	3	56	5	4	67	3	6	34	4	4	6
"ENSMMUG00000005561"	139	162	157	142	91	130	180	135	99	100	178	41
"ENSMMUG00000005562"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005563"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005564"	4	1	0	4	8	27	5	13	16	0	5	28
"ENSMMUG00000005565"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005566"	0	1	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005567"	0	1	2	1	0	1	0	1	0	0	0	0
"ENSMMUG00000005568"	0	0	0	0	2	0	0	0	0	0	0	0
"ENSMMUG00000005569"	0	0	10	0	1	0	0	1	0	0	0	0
"ENSMMUG00000005570"	957	2061	390	645	1099	169	759	1486	350	175	418	33
"ENSMMUG00000005572"	115	433	200	710	346	255	241	430	322	157	364	173
"ENSMMUG00000005573"	1545	1306	1000	1735	1107	930	1507	1258	914	858	1177	573
"ENSMMUG00000005574"	1	0	0	2	0	0	5	1	0	0	0	0
"ENSMMUG00000005575"	84	109	79	119	110	112	122	89	60	42	149	27
"ENSMMUG00000005576"	325	254	201	264	214	237	306	274	199	288	355	108
"ENSMMUG00000005577"	1	1	6	2	0	0	3	3	2	0	0	0
"ENSMMUG00000005578"	73	72	107	89	100	95	56	81	66	24	80	16
"ENSMMUG00000005579"	45	20	83	29	24	46	28	43	78	12	49	9
"ENSMMUG00000005580"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000005584"	5	6	9	2	3	2	6	4	9	1	4	0
"ENSMMUG00000005585"	614	454	511	617	445	680	695	777	564	372	558	197
"ENSMMUG00000005586"	650	766	407	867	648	530	792	871	417	267	596	254
"ENSMMUG00000005587"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005588"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005589"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005590"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005591"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005592"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005593"	2418	1789	1862	1431	1814	2677	1846	2675	1879	2219	4004	1460
"ENSMMUG00000005594"	0	0	4	0	2	0	0	0	0	0	0	0
"ENSMMUG00000005595"	1526	1517	1161	1866	1744	1118	1792	1617	952	1038	1611	499
"ENSMMUG00000005596"	198	267	318	372	206	252	236	344	211	47	94	83
"ENSMMUG00000005597"	128	119	189	202	132	187	145	232	189	94	240	130
"ENSMMUG00000005598"	0	2	2	5	0	10	6	4	0	4	2	0
"ENSMMUG00000005599"	5	0	2	2	0	0	0	0	1	0	0	0
"ENSMMUG00000005600"	29	37	71	56	32	63	23	43	49	15	59	28
"ENSMMUG00000005601"	758	580	462	669	632	461	742	759	355	494	866	290
"ENSMMUG00000005602"	65	156	55	55	101	32	94	180	41	12	80	6
"ENSMMUG00000005603"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005604"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005605"	0	1	1	0	0	0	2	0	0	3	0	0
"ENSMMUG00000005610"	2078	1645	1028	1779	1499	1298	1747	1470	567	1267	1903	526
"ENSMMUG00000005611"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005612"	2297	1996	1539	2513	2163	1366	2903	2223	1191	923	1532	458
"ENSMMUG00000005613"	5153	3399	2910	7290	9156	2903	16178	21838	4378	2619	3339	2068
"ENSMMUG00000005616"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005617"	1015	738	234	692	836	339	762	682	176	504	1015	143
"ENSMMUG00000005618"	7	6	15	4	1	6	0	7	0	8	9	11
"ENSMMUG00000005619"	431	314	481	512	338	525	296	337	330	236	447	122
"ENSMMUG00000005620"	0	0	1	0	0	0	0	4	0	0	2	0
"ENSMMUG00000005621"	1159	809	699	788	735	677	898	932	600	566	934	317
"ENSMMUG00000005622"	118	48	30	103	57	8	108	35	4	46	66	0
"ENSMMUG00000005623"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005624"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005625"	27	44	28	84	40	38	31	61	32	19	66	75
"ENSMMUG00000005626"	6771	7283	5019	9031	5739	5157	6659	7019	4681	3763	7573	2911
"ENSMMUG00000005627"	35	83	29	174	41	15	45	36	28	19	27	8
"ENSMMUG00000005628"	28	62	7	27	21	5	27	29	17	4	32	12
"ENSMMUG00000005629"	58	27	38	39	11	55	49	14	22	16	16	6
"ENSMMUG00000005630"	2026	2460	1373	3046	1717	1377	2440	2526	1268	1554	2570	824
"ENSMMUG00000005631"	0	0	3	0	0	0	0	1	0	0	0	0
"ENSMMUG00000005632"	130	114	73	134	81	63	122	127	47	71	169	37
"ENSMMUG00000005633"	690	635	626	655	615	703	869	1096	560	290	549	334
"ENSMMUG00000005634"	183	115	141	271	140	118	203	215	160	37	64	29
"ENSMMUG00000005635"	4042	2680	2454	3673	2614	2274	3833	3634	2017	2640	4362	1471
"ENSMMUG00000005636"	76	85	85	69	98	26	81	80	18	58	326	55
"ENSMMUG00000005637"	109	123	64	96	104	48	97	119	57	52	108	53
"ENSMMUG00000005638"	1	4	42	9	7	35	3	5	13	12	0	13
"ENSMMUG00000005639"	363	445	387	388	513	295	383	578	292	153	373	75
"ENSMMUG00000005640"	3	9	9	3	5	12	5	9	6	3	22	11
"ENSMMUG00000005641"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005642"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005643"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005645"	912	700	468	687	585	638	847	858	412	503	938	262
"ENSMMUG00000005646"	418	292	557	441	257	460	263	277	516	202	386	294
"ENSMMUG00000005647"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000005648"	0	1	2	0	0	0	0	0	0	0	1	0
"ENSMMUG00000005649"	254	153	370	282	169	310	209	232	235	76	235	70
"ENSMMUG00000005650"	512	341	344	437	370	360	435	370	223	236	381	83
"ENSMMUG00000005651"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005652"	76	57	52	76	47	55	55	66	84	36	88	40
"ENSMMUG00000005654"	64	53	63	68	50	57	44	55	58	28	65	40
"ENSMMUG00000005655"	121	143	99	63	148	111	93	197	94	60	274	65
"ENSMMUG00000005656"	549	351	519	593	382	608	467	564	430	318	735	372
"ENSMMUG00000005657"	0	0	0	0	0	0	2	0	0	1	3	0
"ENSMMUG00000005659"	161	160	50	90	94	61	125	119	40	41	110	11
"ENSMMUG00000005660"	310	216	213	361	207	266	273	352	219	188	283	169
"ENSMMUG00000005661"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005662"	16	12	67	14	15	32	14	35	2	5	25	12
"ENSMMUG00000005663"	2302	1993	1164	2451	1672	981	1889	1708	832	1119	1962	391
"ENSMMUG00000005664"	0	3	0	0	1	0	1	2	0	0	0	0
"ENSMMUG00000005665"	545	407	297	476	466	337	459	451	268	359	742	128
"ENSMMUG00000005666"	31	25	87	49	28	66	23	40	64	18	37	18
"ENSMMUG00000005667"	346	201	229	298	243	369	364	491	304	244	310	70
"ENSMMUG00000005668"	246	110	186	330	188	244	489	418	236	128	75	40
"ENSMMUG00000005669"	109	65	36	53	48	34	47	70	20	33	50	4
"ENSMMUG00000005670"	80	100	87	254	81	70	68	60	47	35	50	32
"ENSMMUG00000005673"	227	445	297	623	380	449	292	503	395	212	566	195
"ENSMMUG00000005674"	111	173	100	185	98	79	126	139	68	62	135	36
"ENSMMUG00000005675"	3049	5050	1600	6201	3434	1803	3692	3992	1612	1239	2233	485
"ENSMMUG00000005676"	186	93	167	94	114	185	87	88	155	52	150	32
"ENSMMUG00000005677"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005678"	2	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005679"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005680"	0	0	1	0	0	0	2	1	0	0	0	0
"ENSMMUG00000005681"	148	106	208	137	74	236	99	89	147	78	138	113
"ENSMMUG00000005682"	4211	4110	2627	4648	3595	2062	3884	3800	1652	2829	5315	1258
"ENSMMUG00000005683"	24	28	4	23	8	1	18	17	1	14	19	4
"ENSMMUG00000005684"	107	55	177	118	86	177	95	81	89	74	142	40
"ENSMMUG00000005685"	289	195	215	243	158	205	220	230	156	69	189	78
"ENSMMUG00000005686"	1	0	0	4	0	0	4	3	0	0	1	0
"ENSMMUG00000005687"	260	198	230	258	188	206	252	265	128	217	339	93
"ENSMMUG00000005688"	18	37	96	66	75	140	23	115	128	29	49	101
"ENSMMUG00000005689"	323	193	288	220	119	204	238	245	336	134	104	59
"ENSMMUG00000005690"	44	18	39	30	10	61	19	46	45	28	52	7
"ENSMMUG00000005691"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005692"	300	511	363	560	619	505	454	920	573	273	617	262
"ENSMMUG00000005694"	215	183	233	182	160	203	191	188	171	111	233	91
"ENSMMUG00000005695"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005697"	8	5	17	5	6	15	2	10	6	0	9	4
"ENSMMUG00000005698"	2	0	3	0	4	1	0	0	0	0	2	0
"ENSMMUG00000005699"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005700"	298	632	165	163	426	144	256	498	131	116	319	41
"ENSMMUG00000005701"	0	0	1	0	0	0	2	0	0	0	0	0
"ENSMMUG00000005702"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005703"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000005704"	0	0	1	0	0	0	0	0	1	0	0	0
"ENSMMUG00000005705"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005706"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005707"	0	2	4	0	0	0	0	2	0	0	0	0
"ENSMMUG00000005708"	0	3	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005709"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000005710"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000005712"	219	191	277	216	176	209	203	342	289	176	299	125
"ENSMMUG00000005713"	3	7	10	2	3	19	1	8	7	4	7	2
"ENSMMUG00000005714"	0	0	0	0	0	0	0	0	0	0	0	0
